pet_13850, 3388, 喝咖啡, 睡覺
pet_12939, 3384, 人, 跳
pet_7282, 3384, 人, 跳
pet_12939, 3384, 狗, 跳
pet_13834, 3384, 狗, 跳
pet_12510, 3384, 狗, 跳
pet_9788, 3384, 狗, 跳
pet_176, 3384, 狗, 跳
pet_11814, 3355, 地震, 逃命
pet_3530, 3355, 地震, 逃命
pet_1764, 3389, 喝酒, 不開心
pet_6493, 3357, 好運, 開心
pet_6890, 3357, 好運, 開心
pet_7880, 3353, 孤單的時候, 你
pet_721, 3353, 孤單的時候, 你
pet_7880, 3353, 孤單的時候, 哭
pet_721, 3353, 孤單的時候, 哭
pet_13443, 3412, 地震, 跑到戶外
pet_3871, 3412, 地震, 跑到戶外
pet_11083, 3412, 地震, 躲到桌子底下
pet_3871, 3412, 地震, 躲到桌子底下
pet_7167, 3370, 鉛筆, 工具
pet_9848, 3370, 鉛筆, 工具
pet_6936, 3370, 鉛筆, 工具
pet_6606, 3380, 雙手, 吃飯
pet_7828, 3380, 雙手, 吃飯
pet_8175, 3386, 五月天, 歌迷
pet_5199, 3386, 五月天, 歌迷
pet_11874, 3390, 老太婆, 過馬路
pet_7929, 3391, 阿信, 五月天
pet_5199, 3391, 阿信, 五月天
pet_8517, 3370, 愛情, 毒品
pet_971, 3370, 愛情, 毒品
pet_5199, 3370, 愛情, 毒品
pet_7636, 3412, 沒電, 點蠟燭
pet_5199, 3412, 沒電, 點蠟燭
pet_7485, 3391, 你覺得我, 睡覺
pet_5119, 3391, 你覺得我, 睡覺
pet_7485, 3391, 你覺得我, 吃飯
pet_5119, 3391, 你覺得我, 吃飯
pet_12040, 3393, 兔子, 大象
pet_1541, 3393, 兔子, 大象
pet_1541, 3360, 迷五月天, 組織後援會
pet_7766, 3375, 衣服, 內衣
pet_8175, 3375, 衣服, 內衣
pet_6148, 3375, 衣服, 內衣
pet_6309, 3375, 衣服, 內衣
pet_9176, 3391, 你現在, 吃飯
pet_5472, 3391, 你現在, 吃飯
pet_4938, 3391, 你現在, 吃飯
pet_11710, 3354, 喝酒, 醉
pet_4938, 3354, 喝酒, 醉
pet_12518, 3357, 財富, 更多的財富
pet_4958, 3357, 財富, 更多的財富
pet_12479, 3357, 戰爭, 疾病
pet_4958, 3357, 戰爭, 疾病
pet_6824, 3380, 腦, 走路
pet_5009, 3380, 腦, 走路
pet_5009, 3356, 很久沒吹了, 吹冷氣
pet_5009, 3356, 熱斃了, 吹冷氣
pet_5009, 3356, 在高雄, 吹冷氣
pet_13440, 3356, 好熱, 吹冷氣
pet_5214, 3356, 好熱, 吹冷氣
pet_5214, 3356, 中暑, 吹冷氣
pet_9794, 3356, 天氣熱, 吹冷氣
pet_5214, 3356, 天氣熱, 吹冷氣
pet_8758, 3380, 音樂, 看書
pet_5009, 3380, 音樂, 看書
pet_9781, 3395, 我, 欺騙
pet_9781, 3395, 我, 欺騙
pet_5230, 3370, 五月天, 衛生紙
pet_5255, 3370, 五月天, 衛生紙
pet_4015, 3356, 穿太多, 脫衣服
pet_4958, 3356, 穿太多, 脫衣服
pet_4015, 3412, 換衣服, 洗澡
pet_4958, 3412, 換衣服, 洗澡
pet_11140, 3395, 女生, 色狼
pet_4624, 3395, 女生, 色狼
pet_13345, 3387, 營養充足, 聰明的頭腦
pet_4668, 3387, 營養充足, 聰明的頭腦
pet_11874, 3380, 雙手, 打架
pet_5089, 3380, 雙手, 打架
pet_10546, 3380, 折凳, 打架
pet_8306, 3380, 折凳, 打架
pet_8306, 3380, 折凳, 打架
pet_10950, 3399, 蘋果, 健康
pet_5227, 3399, 蘋果, 健康
pet_10950, 3399, 蘋果, 紅色
pet_5227, 3399, 蘋果, 紅色
pet_2657, 3383, 阿宅, 看小說
pet_4979, 3383, 阿宅, 看小說
pet_5481, 3367, 魚缸, 玻璃
pet_4106, 3367, 魚缸, 玻璃
pet_5425, 3378, 教授, 學校
pet_13226, 3378, 教授, 學校
pet_127, 3378, 教授, 學校
pet_11423, 3378, 教授, 學校
pet_1746, 3378, 教授, 學校
pet_7291, 3378, 教授, 學校
pet_5227, 3378, 教授, 學校
pet_5148, 3378, 教授, 學校
pet_14020, 3378, 知識, 學校
pet_5148, 3378, 知識, 學校
pet_11108, 3354, 吃藥, 想睡覺
pet_13208, 3354, 吃藥, 想睡覺
pet_11609, 3354, 吃藥, 想睡覺
pet_7017, 3354, 吃藥, 想睡覺
pet_8016, 3354, 吃藥, 想睡覺
pet_5209, 3392, 倉黎百姓, 飢荒
pet_883, 3392, 倉黎百姓, 飢荒
pet_5209, 3392, 倉黎百姓, 戰爭
pet_883, 3392, 倉黎百姓, 戰爭
pet_10353, 3383, 學生, 考試
pet_13819, 3383, 學生, 考試
pet_13060, 3383, 學生, 考試
pet_13200, 3383, 學生, 考試
pet_12510, 3383, 學生, 考試
pet_12513, 3383, 學生, 考試
pet_11556, 3383, 學生, 考試
pet_11809, 3383, 學生, 考試
pet_7752, 3383, 學生, 考試
pet_11057, 3383, 學生, 考試
pet_10982, 3383, 學生, 考試
pet_11148, 3383, 學生, 考試
pet_8847, 3383, 學生, 考試
pet_10900, 3383, 學生, 考試
pet_9015, 3383, 學生, 考試
pet_8187, 3383, 學生, 考試
pet_6499, 3383, 學生, 考試
pet_4510, 3383, 學生, 考試
pet_6262, 3370, 兜風, 好玩
pet_4474, 3370, 兜風, 好玩
pet_12591, 3354, 看電視, 好笑
pet_4474, 3354, 看電視, 好笑
pet_6769, 3375, 絲襪穿, 腿
pet_4474, 3375, 絲襪穿, 腿
pet_12060, 3388, 找武器, 打人
pet_5032, 3388, 找武器, 打人
pet_6066, 3370, 養雞, 樂趣
pet_5215, 3370, 養雞, 樂趣
pet_14262, 3353, 看av圖, 他
pet_14262, 3353, 看a片時, 他
pet_14262, 3353, 看a漫時, 他
pet_5052, 3378, 熊, 森林
pet_6052, 3383, 跳舞, 扭腰擺臀
pet_5125, 3383, 跳舞, 扭腰擺臀
pet_10184, 3385, 吃藥, 高興
pet_3941, 3385, 吃藥, 高興
pet_6052, 3370, 微波爐, 機器
pet_3941, 3370, 微波爐, 機器
pet_5220, 3353, 五月天, 離開地球表面
pet_3871, 3353, 五月天, 離開地球表面
pet_3910, 3353, 五月天, 看演唱會
pet_5177, 3353, 五月天, 看演唱會
pet_7774, 3354, 疲倦, 睡著
pet_6556, 3354, 疲倦, 睡著
pet_3871, 3354, 疲倦, 睡著
pet_12125, 3370, 思念, 想法
pet_5703, 3370, 思念, 想法
pet_11542, 3412, 放屁, 害羞
pet_5802, 3412, 放屁, 害羞
pet_3871, 3412, 放屁, 害羞
pet_41, 3370, 阿宅, 工具
pet_3929, 3370, 阿宅, 工具
pet_13353, 3391, 小孩, 看電視
pet_12142, 3391, 小孩, 看電視
pet_9670, 3391, 小孩, 看電視
pet_9071, 3391, 小孩, 看電視
pet_12142, 3391, 小孩, 出去玩
pet_8486, 3391, 小孩, 出去玩
pet_4689, 3391, 小孩, 出去玩
pet_9670, 3391, 小孩, 睡覺
pet_8885, 3391, 小孩, 睡覺
pet_5075, 3391, 小孩, 睡覺
pet_4689, 3391, 小孩, 睡覺
pet_12142, 3391, 小孩, 上學
pet_10908, 3391, 小孩, 上學
pet_5075, 3391, 小孩, 上學
pet_13185, 3391, 小孩, 吃糖
pet_5075, 3391, 小孩, 吃糖
pet_4206, 3387, 溫柔, 人愛
pet_5075, 3387, 溫柔, 人愛
pet_9015, 3353, 不舒服, 哭
pet_5048, 3353, 不舒服, 哭
pet_1200, 3353, 不舒服, 看醫生
pet_9691, 3353, 不舒服, 看醫生
pet_9499, 3353, 不舒服, 看醫生
pet_7918, 3353, 不舒服, 看醫生
pet_4784, 3404, 做愛, 喘息聲
pet_4689, 3404, 做愛, 喘息聲
pet_10958, 3387, 去追, 女友
pet_7402, 3387, 去追, 女友
pet_5071, 3387, 去追, 女友
pet_7873, 3387, 上網, 女友
pet_5071, 3387, 上網, 女友
pet_9080, 3387, 去賺, 錢
pet_6982, 3387, 去賺, 錢
pet_13823, 3387, 發憤, 錢
pet_5071, 3387, 發憤, 錢
pet_13389, 3357, 工作, 成就
pet_1026, 3357, 工作, 成就
pet_10746, 3357, 工作, 成就
pet_9109, 3357, 工作, 成就
pet_5071, 3357, 工作, 成就
pet_248, 3357, 讀書, 成就
pet_5071, 3357, 讀書, 成就
pet_13701, 3393, 女人, 正妹
pet_5177, 3393, 女人, 正妹
pet_11392, 3393, 女人, 昆蟲
pet_5177, 3393, 女人, 昆蟲
pet_13204, 3357, 努力工作, 財富
pet_10530, 3357, 努力工作, 財富
pet_8758, 3357, 努力工作, 財富
pet_10936, 3357, 努力工作, 財富
pet_5244, 3357, 努力工作, 財富
pet_5148, 3357, 努力工作, 財富
pet_5148, 3357, 養雞, 財富
pet_3871, 3357, 養雞, 財富
pet_5148, 3415, 難過, 哭泣
pet_6049, 3353, 唸書, 吃東西
pet_5148, 3353, 唸書, 吃東西
pet_515, 3353, 唸書, 上進
pet_5148, 3353, 唸書, 上進
pet_5513, 3415, 失落, 傷心
pet_5148, 3415, 失落, 傷心
pet_12780, 3391, 老鼠, 乳酪
pet_5148, 3391, 老鼠, 乳酪
pet_12329, 3391, 小狗, 玩耍
pet_4789, 3391, 小狗, 玩耍
pet_5490, 3391, 小狗, 洗澡
pet_4789, 3391, 小狗, 洗澡
pet_12768, 3389, 聽音樂, 發呆
pet_5207, 3389, 聽音樂, 發呆
pet_1764, 3389, 看電視, 發呆
pet_5207, 3389, 看電視, 發呆
pet_3466, 3383, 我家閃光, 抱抱
pet_5207, 3383, 我家閃光, 抱抱
pet_11609, 3412, 心情不好, 睡覺
pet_10922, 3412, 心情不好, 睡覺
pet_425, 3412, 心情不好, 睡覺
pet_4155, 3358, 衝進他人側所, 尖叫
pet_5947, 3358, 衝進他人側所, 尖叫
pet_327, 3358, 衝進他人側所, 尖叫
pet_12956, 3378, 音樂, 電腦裡
pet_12135, 3378, 音樂, 電腦裡
pet_11225, 3378, 音樂, 電腦裡
pet_5541, 3378, 遊戲, 電腦裡
pet_11618, 3378, 遊戲, 電腦裡
pet_9084, 3378, 遊戲, 電腦裡
pet_7030, 3378, 遊戲, 電腦裡
pet_5096, 3378, 遊戲, 電腦裡
pet_11555, 3395, 我, 上課
pet_3852, 3395, 我, 上課
pet_6365, 3389, 上床, 想睡
pet_7173, 3389, 一個人, 哭
pet_5214, 3389, 一個人, 哭
pet_7454, 3354, 笑話, 發笑
pet_4522, 3354, 笑話, 發笑
pet_3871, 3415, 清明節, 孝順父母
pet_3871, 3415, 清明節, 打躲避球
pet_3871, 3354, 陌生人丟水球, 向他丟焰之球
pet_3871, 3354, 陌生人丟水球, 吃驚
pet_5243, 3358, 白目, 公憤
pet_4527, 3358, 白目, 公憤
pet_4826, 3373, 高跟鞋, 小姐
pet_6015, 3360, 玩手機, 開機
pet_5873, 3360, 很想睡, 刷牙
pet_5117, 3360, 很想睡, 刷牙
pet_5873, 3360, 很想睡, 洗臉
pet_5117, 3360, 很想睡, 洗臉
pet_11996, 3383, 宵夜, 吃飯
pet_5117, 3383, 宵夜, 吃飯
pet_12192, 3383, 早上, 吃飯
pet_8869, 3383, 早上, 吃飯
pet_11996, 3383, 早上, 吃飯
pet_4440, 3383, 早上, 吃飯
pet_4181, 3383, 早上, 吃飯
pet_10439, 3415, 演唱會, 唱歌
pet_5213, 3415, 演唱會, 唱歌
pet_10736, 3366, 酒, 小麥
pet_343, 3366, 酒, 小麥
pet_229, 3366, 酒, 梅子
pet_343, 3366, 酒, 梅子
pet_12756, 3366, 酒, 酒精
pet_229, 3366, 酒, 酒精
pet_6464, 3366, 酒, 酒精
pet_343, 3366, 酒, 酒精
pet_971, 3366, 酒, 米
pet_7788, 3366, 酒, 米
pet_229, 3366, 酒, 葡萄
pet_6464, 3366, 酒, 葡萄
pet_971, 3366, 酒, 葡萄
pet_7788, 3366, 酒, 葡萄
pet_7622, 3366, 酒, 葡萄
pet_5054, 3366, 酒, 葡萄
pet_8070, 3375, 大野狼, 房子
pet_5072, 3375, 大野狼, 房子
pet_5602, 3370, 花媽, 卡通人物
pet_5054, 3370, 花媽, 卡通人物
pet_10217, 3388, 抹沐浴乳, 洗澡
pet_13226, 3391, 你, 聽音樂
pet_5206, 3391, 你, 聽音樂
pet_5207, 3388, 打獵, 吃東西
pet_11284, 3388, 開冰箱, 吃東西
pet_10234, 3388, 開冰箱, 吃東西
pet_2312, 3388, 開冰箱, 吃東西
pet_5207, 3388, 開冰箱, 吃東西
pet_5207, 3388, 餓, 吃東西
pet_10002, 3392, 男人, 疾病
pet_4261, 3392, 男人, 疾病
pet_8758, 3370, 五月天, 樂團
pet_5207, 3370, 五月天, 樂團
pet_5230, 3370, 五月天, 樂團
pet_5255, 3370, 五月天, 樂團
pet_7151, 3354, 男人, 開心
pet_4998, 3354, 男人, 開心
pet_9392, 3409, 藍色, 自由
pet_4715, 3409, 藍色, 自由
pet_13731, 3391, 我, 有錢
pet_12927, 3391, 我, 有錢
pet_8758, 3391, 我, 有錢
pet_7051, 3378, 書, 桌子上
pet_2797, 3378, 書, 桌子上
pet_211, 3356, 念書, 有工作
pet_12116, 3356, 念書, 懂事
pet_211, 3356, 念書, 懂事
pet_11351, 3356, 念書, 變聰明
pet_211, 3356, 念書, 變聰明
pet_13038, 3366, 桌子, 壓克力
pet_12142, 3366, 桌子, 壓克力
pet_11170, 3366, 桌子, 壓克力
pet_10199, 3366, 桌子, 壓克力
pet_12013, 3366, 桌子, 紙
pet_10829, 3366, 桌子, 紙
pet_7758, 3366, 桌子, 紙
pet_5601, 3366, 桌子, 紙
pet_8137, 3354, 打電動, 變笨
pet_229, 3354, 打電動, 變笨
pet_13214, 3386, 看書, 成長
pet_229, 3386, 看書, 成長
pet_13957, 3366, 木頭, 細胞
pet_229, 3366, 木頭, 細胞
pet_5203, 3409, 壯熊, 很壯的人
pet_5203, 3409, 壯熊, 帥哥
pet_5203, 3409, 壯熊, 熊
pet_259, 3395, 被罵, 罵人
pet_4668, 3395, 被罵, 罵人
pet_4668, 3366, 水果, 水果樹
pet_4668, 3366, 水果, 植物細胞
pet_4668, 3366, 水果, 原子和分子
pet_4668, 3366, 水果, 分子
pet_4668, 3366, 水果, 原子
pet_13357, 3378, 外星人, 外太空
pet_5054, 3378, 外星人, 外太空
pet_13455, 3387, 賺錢, 車
pet_11108, 3387, 賺錢, 車
pet_5264, 3387, 賺錢, 車
pet_10132, 3387, 賺錢, 車
pet_601, 3387, 賺錢, 車
pet_5029, 3387, 賺錢, 車
pet_2312, 3387, 賺錢, 車
pet_5036, 3387, 賺錢, 車
pet_5481, 3392, 打針, 吃藥
pet_4960, 3392, 打針, 吃藥
pet_8784, 3386, 報告, 成績
pet_8784, 3386, 報告, 成績
pet_11671, 3391, 妹妹, 上廁所
pet_5096, 3391, 妹妹, 上廁所
pet_11097, 3390, 小鳥, 叫
pet_4692, 3387, 選擇性聽見, 表面的和平
pet_4692, 3387, 選擇性失明, 表面的和平
pet_8083, 3387, 偽裝, 表面的和平
pet_4692, 3387, 偽裝, 表面的和平
pet_4979, 3387, 過關, 抱抱的藍
pet_4979, 3387, 給錢, 抱抱的藍
pet_4979, 3387, 來找我, 抱抱的藍
pet_6936, 3387, 抱抱, 抱抱的藍
pet_4979, 3387, 抱抱, 抱抱的藍
pet_12207, 3390, 你, 逛街
pet_7834, 3390, 你, 逛街
pet_4692, 3390, 你, 逛街
pet_11911, 3356, 無聊, 打工
pet_4002, 3356, 無聊, 打工
pet_5009, 3356, 無聊, 打工
pet_4979, 3389, 洗澡, 哭
pet_6856, 3388, 訂位, 看電影
pet_5506, 3388, 訂位, 唱歌
pet_11453, 3384, 鳥, 鳴
pet_5686, 3384, 鳥, 鳴
pet_5177, 3384, 鳥, 鳴
pet_4692, 3384, 鳥, 鳴
pet_12828, 3353, 看課本, 睡覺
pet_5009, 3353, 看課本, 睡覺
pet_11057, 3369, 衣服, 絲綢
pet_4261, 3369, 衣服, 絲綢
pet_11083, 3353, 沒睡飽, 生氣
pet_8137, 3353, 沒睡飽, 生氣
pet_5009, 3353, 沒睡飽, 生氣
pet_5009, 3353, 沒禮貌, 生氣
pet_4987, 3353, 沒禮貌, 生氣
pet_4238, 3369, 衣服, 麻
pet_4987, 3369, 衣服, 麻
pet_4987, 3369, 衣服, 尼龍
pet_12758, 3369, 衣服, 棉
pet_5425, 3369, 衣服, 棉
pet_4987, 3369, 衣服, 棉
pet_5686, 3384, 地, 震
pet_4987, 3384, 地, 震
pet_5686, 3384, 床, 震
pet_4987, 3384, 床, 震
pet_9257, 3384, 手機, 震
pet_12241, 3388, 慢跑, 減肥
pet_5210, 3369, 餅乾, 巧克力
pet_5009, 3369, 餅乾, 巧克力
pet_13721, 3356, 愛, 我存在
pet_12920, 3356, 愛, 我存在
pet_5117, 3356, 愛, 我存在
pet_1746, 3369, 餅乾, 麵粉
pet_5717, 3369, 餅乾, 麵粉
pet_4261, 3369, 餅乾, 麵粉
pet_5009, 3369, 餅乾, 麵粉
pet_4987, 3353, 去西門町, 看電影
pet_4987, 3353, 有新片上映, 看電影
pet_12056, 3353, 約會, 看電影
pet_12273, 3353, 約會, 看電影
pet_11609, 3353, 約會, 看電影
pet_10004, 3387, 當總統, 錢
pet_229, 3387, 當總統, 錢
pet_6776, 3387, 當總統, 錢
pet_5009, 3387, 當總統, 錢
pet_4987, 3384, 氣笛, 響
pet_13721, 3384, 警鈴, 響
pet_7259, 3384, 警鈴, 響
pet_11863, 3384, 警鈴, 響
pet_5683, 3384, 警鈴, 響
pet_6143, 3387, 抽獎, 錢
pet_4692, 3387, 抽獎, 錢
pet_13824, 3387, 充實自己, 錢
pet_6982, 3387, 充實自己, 錢
pet_4755, 3387, 充實自己, 錢
pet_4692, 3387, 充實自己, 錢
pet_10767, 3391, 小狗, 吃肉
pet_4987, 3391, 小狗, 吃肉
pet_13443, 3391, 小狗, 吃飯
pet_11786, 3391, 小狗, 吃飯
pet_8895, 3391, 小狗, 吃飯
pet_5508, 3391, 小狗, 吃飯
pet_4155, 3412, 放火, 救火
pet_4089, 3412, 放火, 救火
pet_4089, 3412, 放火, 害怕
pet_4987, 3412, 放火, 害怕
pet_10424, 3378, 怪獸, 五月天
pet_11644, 3378, 怪獸, 五月天
pet_6517, 3378, 怪獸, 五月天
pet_10936, 3360, 洗澡, 到浴室
pet_5096, 3360, 洗澡, 到浴室
pet_11021, 3356, 心情好, 唱歌
pet_11213, 3356, 心情好, 唱歌
pet_211, 3356, 心情好, 唱歌
pet_13534, 3360, 睡覺, 上廁所
pet_12722, 3360, 睡覺, 上廁所
pet_12653, 3360, 睡覺, 上廁所
pet_5152, 3360, 睡覺, 上廁所
pet_9791, 3360, 睡覺, 上廁所
pet_10914, 3360, 睡覺, 上廁所
pet_8758, 3360, 睡覺, 上廁所
pet_3239, 3360, 睡覺, 上廁所
pet_8599, 3360, 睡覺, 上廁所
pet_8925, 3360, 睡覺, 上廁所
pet_7073, 3360, 睡覺, 上廁所
pet_211, 3360, 睡覺, 上廁所
pet_13861, 3360, 睡覺, 鋪床
pet_13352, 3360, 睡覺, 鋪床
pet_10227, 3360, 睡覺, 鋪床
pet_9060, 3360, 睡覺, 鋪床
pet_7037, 3360, 睡覺, 鋪床
pet_12768, 3355, 洗澡, 吹頭髮
pet_526, 3355, 洗澡, 吹頭髮
pet_11513, 3355, 洗澡, 吹頭髮
pet_11414, 3355, 洗澡, 吹頭髮
pet_11194, 3355, 洗澡, 吹頭髮
pet_5065, 3355, 洗澡, 吹頭髮
pet_11414, 3355, 洗澡, 滑倒
pet_7086, 3355, 洗澡, 滑倒
pet_13782, 3365, 兄弟, 家庭
pet_7073, 3380, 小指, 挖鼻孔
pet_3841, 3380, 小指, 挖鼻孔
pet_7073, 3380, 中指, 挖鼻孔
pet_3841, 3380, 中指, 挖鼻孔
pet_6262, 3388, 大叫, 哭著跑開
pet_3362, 3388, 大叫, 哭著跑開
pet_6262, 3388, 大哭, 哭著跑開
pet_3362, 3388, 大哭, 哭著跑開
pet_4469, 3366, 軟糖, 糖
pet_7051, 3366, 軟糖, 糖
pet_5961, 3366, 軟糖, 糖
pet_5036, 3366, 軟糖, 糖
pet_11536, 3386, 流淚, 感動
pet_3530, 3386, 流淚, 感動
pet_7167, 3360, 打麻將, 洗牌
pet_6710, 3360, 打麻將, 洗牌
pet_8939, 3380, 手, 腳癢
pet_3530, 3380, 手, 腳癢
pet_5036, 3380, 手, 腳癢
pet_4429, 3380, 手, 腳癢
pet_10922, 3360, 游泳, 做體操
pet_5036, 3360, 游泳, 做體操
pet_13455, 3360, 游泳, 買門票
pet_5036, 3360, 游泳, 買門票
pet_9670, 3392, 老師, 壞家長
pet_5199, 3392, 老師, 壞家長
pet_11151, 3392, 老師, 爛成績
pet_10132, 3392, 老師, 爛成績
pet_10806, 3392, 老師, 爛成績
pet_5199, 3392, 老師, 爛成績
pet_9585, 3390, 我, 小貓
pet_7031, 3390, 我, 小貓
pet_12481, 3390, 我, 小鳥
pet_5152, 3390, 我, 小鳥
pet_503, 3356, 不開心, 睡覺
pet_5200, 3356, 不開心, 睡覺
pet_6923, 3357, 香味, 食慾
pet_6720, 3357, 香味, 食慾
pet_4107, 3357, 香味, 食慾
pet_10912, 3383, 睡覺, 打鼾
pet_5199, 3383, 睡覺, 打鼾
pet_5199, 3383, 打逼, 聊天
pet_4107, 3383, 打逼, 聊天
pet_6846, 3357, 睡覺, 肥肉
pet_4762, 3357, 睡覺, 肥肉
pet_12824, 3357, 不運動, 肥肉
pet_6846, 3357, 不運動, 肥肉
pet_4762, 3357, 不運動, 肥肉
pet_10903, 3357, 吃太多, 肥肉
pet_4762, 3357, 吃太多, 肥肉
pet_11915, 3380, 暖氣, 天氣冷
pet_11648, 3380, 暖氣, 天氣冷
pet_9168, 3380, 暖氣, 天氣冷
pet_12834, 3380, 夾子, 烤香腸
pet_2874, 3357, 難過, 眼淚
pet_2874, 3357, 難過, 眼淚
pet_5123, 3357, 難過, 眼淚
pet_11805, 3393, 在深夜時, 魔鬼
pet_11805, 3393, 在深夜時, 聲音
pet_11805, 3393, 在深夜時, 老鼠
pet_11805, 3393, 在深夜時, 綠光
pet_11805, 3393, 在深夜時, 酷熱
pet_11874, 3355, 工作一天, 睡覺覺
pet_11874, 3355, 昏倒, 睡覺覺
pet_11874, 3355, 一天沒睡, 睡覺覺
pet_11874, 3355, 睡覺時間到, 睡覺覺
pet_5038, 3412, 喝, 嗆到
pet_5185, 3412, 喝, 嗆到
pet_11627, 3393, 一個人時, 孤獨
pet_11805, 3355, 看秀, 脫衣服
pet_11805, 3355, 買春, 脫衣服
pet_11805, 3355, 按摩, 脫衣服
pet_13721, 3409, 綠色, 自然
pet_12888, 3409, 綠色, 自然
pet_211, 3409, 綠色, 自然
pet_12998, 3409, 綠色, 山
pet_7307, 3409, 綠色, 山
pet_9353, 3409, 綠色, 顏色
pet_7451, 3409, 綠色, 顏色
pet_11805, 3393, 女孩家, 笨
pet_5737, 3386, 花錢, 生活
pet_11834, 3386, 逛街, 無聊
pet_11710, 3386, 打電動, 無聊
pet_11915, 3386, 打電動, 無聊
pet_10329, 3386, 打電動, 無聊
pet_5364, 3356, 忌妒, 生氣
pet_5038, 3356, 忌妒, 生氣
pet_11922, 3393, 女孩家, 毛毛蟲
pet_6164, 3370, 睡覺, 生活
pet_211, 3370, 睡覺, 生活
pet_11922, 3393, 女孩家, 遇到花心人
pet_11922, 3393, 女孩家, 被劈腿
pet_12566, 3370, 睡覺, 休息
pet_12840, 3370, 睡覺, 休息
pet_6164, 3370, 睡覺, 休息
pet_10832, 3370, 睡覺, 休息
pet_10369, 3370, 睡覺, 休息
pet_5038, 3370, 睡覺, 休息
pet_211, 3370, 睡覺, 休息
pet_551, 3404, 國家, 選手
pet_11874, 3404, 國家, 選手
pet_5634, 3385, 和小鳥玩, 有愛心
pet_229, 3385, 和小鳥玩, 有愛心
pet_193, 3354, 看書, 增長見聞
pet_12380, 3354, 看書, 增長見聞
pet_5090, 3354, 看書, 增長見聞
pet_11445, 3354, 看書, 有智慧
pet_3125, 3380, 棉被, 冬天
pet_11874, 3354, 看書, 累
pet_10570, 3354, 看書, 累
pet_6611, 3354, 看書, 累
pet_8885, 3412, 車禍, 打110
pet_12566, 3354, 罵我, 生氣
pet_5049, 3354, 罵我, 生氣
pet_13923, 3354, 睡覺, 消除疲勞
pet_12925, 3354, 睡覺, 消除疲勞
pet_12380, 3354, 睡覺, 消除疲勞
pet_229, 3354, 睡覺, 消除疲勞
pet_13688, 3354, 睡覺, 有體力
pet_7167, 3354, 睡覺, 有體力
pet_12322, 3354, 睡覺, 有體力
pet_11765, 3354, 睡覺, 有體力
pet_12683, 3354, 睡覺, 有體力
pet_10936, 3354, 睡覺, 有體力
pet_10920, 3354, 睡覺, 有體力
pet_3125, 3356, 沒刷牙, 蛀牙
pet_5090, 3356, 沒刷牙, 蛀牙
pet_3125, 3356, 吃糖果, 蛀牙
pet_5090, 3356, 吃糖果, 蛀牙
pet_13339, 3356, 玩電腦, 爆肝
pet_3125, 3356, 玩電腦, 爆肝
pet_11453, 3356, 熬夜, 爆肝
pet_11480, 3356, 熬夜, 爆肝
pet_5150, 3356, 熬夜, 爆肝
pet_3125, 3356, 熬夜, 爆肝
pet_7029, 3409, 泰迪熊, 可愛
pet_229, 3409, 泰迪熊, 可愛
pet_12824, 3412, 下雨, 撐雨傘
pet_12198, 3412, 下雨, 撐雨傘
pet_11385, 3412, 下雨, 撐雨傘
pet_12062, 3412, 下雨, 撐雨傘
pet_10310, 3412, 下雨, 撐雨傘
pet_386, 3356, 錢太多, 花錢
pet_5195, 3356, 喜歡, 暗戀
pet_5049, 3356, 喜歡, 暗戀
pet_13062, 3366, 鉛筆, 筆芯
pet_3125, 3366, 鉛筆, 筆芯
pet_2395, 3366, 原子筆, 塑膠
pet_8212, 3366, 原子筆, 塑膠
pet_6145, 3366, 原子筆, 塑膠
pet_13712, 3356, 傷心, 難過
pet_12774, 3356, 傷心, 難過
pet_12940, 3356, 傷心, 難過
pet_12689, 3356, 傷心, 難過
pet_12218, 3356, 傷心, 難過
pet_9738, 3356, 傷心, 難過
pet_7315, 3356, 傷心, 難過
pet_6325, 3356, 傷心, 難過
pet_6862, 3356, 傷心, 難過
pet_7390, 3409, 快樂, 開心
pet_5036, 3357, 不洗澡, 跳蚤
pet_4987, 3357, 不洗澡, 跳蚤
pet_8758, 3380, 化妝品, 出門
pet_99, 3380, 化妝品, 出門
pet_11562, 3380, 錢, 出門
pet_9787, 3380, 錢, 出門
pet_5947, 3380, 錢, 出門
pet_99, 3380, 錢, 出門
pet_10184, 3380, 相機, 出去玩
pet_13308, 3380, 電視, 無聊
pet_11108, 3380, 電視, 無聊
pet_9168, 3380, 電視, 無聊
pet_12118, 3380, 電視, 無聊
pet_11874, 3380, 電視, 無聊
pet_11001, 3380, 電視, 無聊
pet_229, 3380, 電視, 無聊
pet_229, 3380, 電視, 無聊
pet_7038, 3380, 電視, 無聊
pet_4574, 3380, 電視, 無聊
pet_99, 3380, 電視, 無聊
pet_10319, 3380, 玩具, 無聊
pet_9987, 3380, 玩具, 無聊
pet_4574, 3380, 玩具, 無聊
pet_5240, 3380, 玩具, 無聊
pet_11644, 3409, 紅色, 紅杉軍
pet_7834, 3409, 紅色, 紅杉軍
pet_99, 3409, 紅色, 紅杉軍
pet_11556, 3387, 努力, 男朋友
pet_5868, 3387, 努力, 男朋友
pet_5633, 3387, 努力, 男朋友
pet_5050, 3387, 努力, 男朋友
pet_6942, 3380, 考試, 手錶
pet_5667, 3380, 考試, 手錶
pet_5135, 3380, 考試, 手錶
pet_10669, 3355, 沒事做, 上PTT
pet_1873, 3355, 沒事做, 上PTT
