pet_2401, 3377, 鳥, 天空
pet_622, 3380, 陳水扁, 貪污
pet_7073, 3393, 蟑螂, 比爾蓋茲
pet_614, 3393, 蟑螂, 比爾蓋茲
pet_10959, 3393, 食物, 蟑螂
pet_7249, 3393, 食物, 蟑螂
pet_8347, 3393, 食物, 蟑螂
pet_7006, 3393, 食物, 蟑螂
pet_5322, 3393, 食物, 蟑螂
pet_2443, 3393, 食物, 蟑螂
pet_3489, 3393, 食物, 蟑螂
pet_10908, 3393, 蒼蠅, 蟑螂
pet_614, 3393, 蒼蠅, 蟑螂
pet_1327, 3393, 蒼蠅, 蟑螂
pet_7030, 3388, 學德文, 去德國
pet_407, 3388, 學德文, 去德國
pet_13229, 3360, 洗澡, 調水溫
pet_10742, 3360, 洗澡, 調水溫
pet_2625, 3360, 洗澡, 調水溫
pet_407, 3360, 洗澡, 調水溫
pet_12074, 3391, 媽媽, 快樂
pet_4916, 3391, 媽媽, 快樂
pet_64, 3391, 媽媽, 快樂
pet_424, 3391, 媽媽, 快樂
pet_12047, 3387, 去健身房, 好身材
pet_3895, 3389, 找人聊天, 難過
pet_424, 3389, 找人聊天, 難過
pet_1674, 3389, 找人聊天, 難過
pet_10903, 3389, 大吃一頓, 難過
pet_3414, 3389, 大吃一頓, 難過
pet_424, 3389, 大吃一頓, 難過
pet_7633, 3368, 蠟燭, 蠟油
pet_312, 3368, 蠟燭, 蠟油
pet_5540, 3371, 大腸, 肚子
pet_424, 3371, 大腸, 肚子
pet_424, 3371, 盲腸, 肚子
pet_1995, 3371, 盲腸, 肚子
pet_11710, 3388, 打電動, 無聊
pet_424, 3388, 打電動, 無聊
pet_1057, 3388, 打電動, 無聊
pet_13549, 3380, 抱枕, 睡覺
pet_13440, 3380, 抱枕, 睡覺
pet_13464, 3380, 抱枕, 睡覺
pet_13479, 3380, 抱枕, 睡覺
pet_12280, 3380, 抱枕, 睡覺
pet_11579, 3380, 抱枕, 睡覺
pet_12329, 3380, 抱枕, 睡覺
pet_12540, 3380, 抱枕, 睡覺
pet_7895, 3380, 抱枕, 睡覺
pet_11635, 3380, 抱枕, 睡覺
pet_10922, 3380, 抱枕, 睡覺
pet_11140, 3380, 抱枕, 睡覺
pet_11696, 3380, 抱枕, 睡覺
pet_11237, 3380, 抱枕, 睡覺
pet_11567, 3380, 抱枕, 睡覺
pet_10492, 3380, 抱枕, 睡覺
pet_5152, 3380, 抱枕, 睡覺
pet_127, 3380, 抱枕, 睡覺
pet_5703, 3380, 抱枕, 睡覺
pet_10698, 3380, 抱枕, 睡覺
pet_9388, 3380, 抱枕, 睡覺
pet_7880, 3380, 抱枕, 睡覺
pet_248, 3380, 抱枕, 睡覺
pet_9276, 3380, 抱枕, 睡覺
pet_7039, 3380, 抱枕, 睡覺
pet_6896, 3380, 抱枕, 睡覺
pet_6982, 3380, 抱枕, 睡覺
pet_7567, 3380, 抱枕, 睡覺
pet_6382, 3380, 抱枕, 睡覺
pet_5634, 3380, 音樂, 睡覺
pet_8481, 3380, 音樂, 睡覺
pet_7606, 3380, 音樂, 睡覺
pet_89, 3380, 音樂, 睡覺
pet_750, 3380, 音樂, 睡覺
pet_7898, 3380, 男人, 睡覺
pet_5063, 3380, 男人, 睡覺
pet_3069, 3380, 男人, 睡覺
pet_89, 3392, 大頭, 小頭
pet_407, 3392, 大頭, 小頭
pet_9632, 3415, 廁所, 挖鼻屎
pet_312, 3415, 廁所, 挖鼻屎
pet_651, 3415, 廁所, 挖鼻屎
pet_11445, 3415, 廁所, 尿尿
pet_9746, 3415, 廁所, 尿尿
pet_211, 3415, 廁所, 尿尿
pet_9477, 3415, 廁所, 尿尿
pet_9855, 3415, 廁所, 尿尿
pet_7991, 3415, 廁所, 尿尿
pet_332, 3415, 廁所, 尿尿
pet_7706, 3415, 廁所, 尿尿
pet_5244, 3415, 廁所, 尿尿
pet_3941, 3415, 廁所, 尿尿
pet_2660, 3415, 廁所, 尿尿
pet_2, 3415, 廁所, 尿尿
pet_9340, 3415, 廁所, 拉屎
pet_64, 3415, 廁所, 拉屎
pet_312, 3415, 廁所, 拉屎
pet_1517, 3415, 廁所, 拉屎
pet_5244, 3415, 廁所, 看報紙
pet_1095, 3415, 廁所, 看報紙
pet_2510, 3415, 廁所, 看報紙
pet_312, 3415, 廁所, 看報紙
pet_651, 3415, 廁所, 看報紙
pet_712, 3368, 黑糖糕, 黑糖
pet_312, 3368, 黑糖糕, 黑糖
pet_1197, 3368, 黑糖糕, 黑糖
pet_89, 3415, 生日, 擠奶油
pet_4928, 3384, 雨衣, 破
pet_312, 3384, 雨衣, 破
pet_12479, 3360, 洗澡, 開熱水器
pet_12328, 3360, 洗澡, 開熱水器
pet_7895, 3360, 洗澡, 開熱水器
pet_10698, 3360, 洗澡, 開熱水器
pet_8885, 3360, 洗澡, 開熱水器
pet_7816, 3360, 洗澡, 開熱水器
pet_6888, 3360, 洗澡, 開熱水器
pet_6253, 3360, 洗澡, 開熱水器
pet_3871, 3360, 洗澡, 開熱水器
pet_13246, 3360, 游泳, 穿泳衣
pet_11884, 3360, 游泳, 穿泳衣
pet_10197, 3360, 游泳, 穿泳衣
pet_6186, 3360, 游泳, 穿泳衣
pet_312, 3360, 游泳, 穿泳衣
pet_13246, 3360, 游泳, 戴泳帽
pet_13229, 3360, 游泳, 戴泳帽
pet_11186, 3360, 游泳, 戴泳帽
pet_9578, 3360, 游泳, 戴泳帽
pet_6470, 3360, 游泳, 戴泳帽
pet_312, 3360, 游泳, 戴泳帽
pet_10922, 3360, 游泳, 熱身
pet_13627, 3360, 游泳, 熱身
pet_139, 3360, 游泳, 熱身
pet_10673, 3360, 游泳, 熱身
pet_5575, 3360, 游泳, 熱身
pet_3655, 3360, 游泳, 熱身
pet_4004, 3353, 輸錢, 心情不好
pet_89, 3353, 輸錢, 心情不好
pet_6872, 3357, 天災, 人禍
pet_89, 3357, 天災, 人禍
pet_12544, 3384, 媽媽, 打人
pet_11911, 3384, 媽媽, 打人
pet_11269, 3384, 媽媽, 打人
pet_10483, 3384, 媽媽, 打人
pet_9942, 3384, 媽媽, 打人
pet_11269, 3384, 媽媽, 罵人
pet_10483, 3384, 媽媽, 罵人
pet_9434, 3384, 媽媽, 罵人
pet_10409, 3384, 媽媽, 開心
pet_152, 3384, 媽媽, 開心
pet_12224, 3384, 媽媽, 生氣
pet_10409, 3384, 媽媽, 生氣
pet_10966, 3384, 媽媽, 生氣
pet_4155, 3384, 媽媽, 生氣
pet_152, 3384, 媽媽, 生氣
pet_89, 3415, 開心時, 手舞足蹈
pet_1993, 3415, 開心時, 手舞足蹈
pet_6143, 3388, 瘋狂購物, 花錢
pet_7637, 3388, 瘋狂購物, 花錢
pet_89, 3388, 瘋狂購物, 花錢
pet_386, 3389, 打人, 憤怒
pet_10523, 3389, 打人, 憤怒
pet_11801, 3380, 麻將, 打麻將
pet_5244, 3380, 麻將, 打麻將
pet_152, 3380, 麻將, 打麻將
pet_11480, 3357, 大吃, 快樂
pet_556, 3357, 大吃, 快樂
pet_386, 3368, 小米酒, 米
pet_612, 3354, 無聊, 囉嗦
pet_152, 3356, 思考, 聰明
pet_1197, 3356, 思考, 聰明
pet_12954, 3384, 鬧鐘, 很吵
pet_594, 3384, 鬧鐘, 很吵
pet_11556, 3415, 廚房, 煮飯
pet_11405, 3415, 廚房, 煮飯
pet_11063, 3415, 廚房, 煮飯
pet_11194, 3415, 廚房, 煮飯
pet_9608, 3415, 廚房, 煮飯
pet_10362, 3415, 廚房, 煮飯
pet_5244, 3415, 廚房, 煮飯
pet_11556, 3415, 廚房, 洗碗
pet_11644, 3415, 廚房, 洗碗
pet_11194, 3415, 廚房, 洗碗
pet_5244, 3415, 廚房, 洗碗
pet_11054, 3356, 恨, 頭痛
pet_473, 3356, 恨, 頭痛
pet_7402, 3356, 生病, 頭痛
pet_473, 3356, 生病, 頭痛
pet_4624, 3356, 想念, 回憶
pet_136, 3356, 想念, 回憶
pet_5148, 3356, 想念, 哭泣
pet_136, 3356, 想念, 哭泣
pet_1562, 3356, 想念, 哭泣
pet_6794, 3384, 手套, 破
pet_473, 3384, 手套, 破
pet_13060, 3383, 學生, 讀書
pet_13329, 3383, 學生, 讀書
pet_12311, 3383, 學生, 讀書
pet_13179, 3383, 學生, 讀書
pet_11556, 3383, 學生, 讀書
pet_7895, 3383, 學生, 讀書
pet_10686, 3383, 學生, 讀書
pet_11453, 3383, 學生, 讀書
pet_7752, 3383, 學生, 讀書
pet_6922, 3383, 學生, 讀書
pet_10982, 3383, 學生, 讀書
pet_10961, 3383, 學生, 讀書
pet_6121, 3383, 學生, 讀書
pet_10901, 3383, 學生, 讀書
pet_10900, 3383, 學生, 讀書
pet_9880, 3383, 學生, 讀書
pet_9015, 3383, 學生, 讀書
pet_9250, 3383, 學生, 讀書
pet_2981, 3383, 學生, 讀書
pet_7051, 3383, 學生, 讀書
pet_6325, 3383, 學生, 讀書
pet_12059, 3383, 學生, 玩
pet_4206, 3383, 學生, 玩
pet_473, 3383, 學生, 玩
pet_12956, 3392, 主人, 貧窮
pet_625, 3392, 主人, 貧窮
pet_1541, 3392, 主人, 貧窮
pet_12956, 3392, 主人, 肥胖
pet_625, 3392, 主人, 肥胖
pet_12475, 3384, 老鼠, 跑滾輪
pet_304, 3384, 老鼠, 跑滾輪
pet_5049, 3384, 老鼠, 咬布袋
pet_304, 3384, 老鼠, 咬布袋
pet_5169, 3384, 老鼠, 怕貓
pet_304, 3384, 老鼠, 怕貓
pet_13387, 3391, 上班族, 賺錢
pet_13357, 3391, 上班族, 賺錢
pet_12455, 3391, 上班族, 賺錢
pet_11562, 3391, 上班族, 賺錢
pet_12311, 3391, 上班族, 賺錢
pet_11169, 3391, 上班族, 賺錢
pet_13357, 3391, 上班族, 養家
pet_5049, 3391, 上班族, 養家
pet_473, 3391, 上班族, 養家
pet_12495, 3395, 小孩, 讀書
pet_4510, 3395, 小孩, 讀書
pet_2684, 3395, 小孩, 讀書
pet_626, 3395, 小孩, 讀書
pet_3961, 3391, 尿尿, 上廁所
pet_128, 3391, 尿尿, 上廁所
pet_12940, 3385, 流淚, 難過
pet_12830, 3385, 流淚, 難過
pet_12142, 3385, 流淚, 難過
pet_12311, 3385, 流淚, 難過
pet_5703, 3385, 流淚, 難過
pet_2695, 3385, 流淚, 難過
pet_4516, 3385, 流淚, 難過
pet_128, 3385, 流淚, 難過
pet_13995, 3385, 流淚, 傷心
pet_4516, 3385, 流淚, 傷心
pet_547, 3385, 流淚, 傷心
pet_1061, 3385, 流淚, 傷心
pet_547, 3385, 流淚, 切洋蔥
pet_2905, 3373, 狗, 床
pet_128, 3373, 狗, 床
pet_2905, 3373, 貓, 床
pet_4113, 3373, 貓, 床
pet_128, 3373, 貓, 床
pet_380, 3409, 大海, 深
pet_12175, 3358, 吃太多, 肥胖症
pet_325, 3358, 吃太多, 肥胖症
pet_9335, 3357, 做愛, 小孩
pet_2695, 3357, 做愛, 小孩
pet_7828, 3357, 做愛, 小孩
pet_5996, 3357, 做愛, 小孩
pet_5491, 3357, 做愛, 小孩
pet_2801, 3357, 做愛, 小孩
pet_6041, 3412, 遇到白目, 生氣
pet_3074, 3412, 遇到白目, 生氣
pet_478, 3412, 遇到白目, 生氣
pet_13717, 3412, 不爽, 擺臭臉
pet_128, 3412, 不爽, 擺臭臉
pet_601, 3412, 不開心, 擺臭臉
pet_6493, 3412, 不開心, 擺臭臉
pet_11108, 3412, 生氣, 擺臭臉
pet_3197, 3412, 肚子餓, 打人
pet_164, 3412, 肚子餓, 打人
pet_9880, 3365, 人, 地球
pet_7451, 3365, 人, 地球
pet_6815, 3365, 人, 地球
pet_5468, 3365, 人, 地球
pet_128, 3365, 人, 地球
pet_128, 3365, 草, 地球
pet_723, 3365, 草, 地球
pet_11086, 3357, 老闆, 錢
pet_9396, 3357, 老闆, 錢
pet_128, 3357, 老闆, 錢
pet_128, 3357, 老闆, 快速
pet_12479, 3356, 無聊, 看電視
pet_10922, 3356, 無聊, 看電視
pet_11562, 3356, 無聊, 看電視
pet_7003, 3356, 無聊, 看電視
pet_12877, 3356, 無聊, 看電視
pet_12243, 3356, 無聊, 看電視
pet_12510, 3356, 無聊, 看電視
pet_12834, 3356, 無聊, 看電視
pet_12354, 3356, 無聊, 看電視
pet_11546, 3356, 無聊, 看電視
pet_12035, 3356, 無聊, 看電視
pet_229, 3356, 無聊, 看電視
pet_11286, 3356, 無聊, 看電視
pet_11096, 3356, 無聊, 看電視
pet_10891, 3356, 無聊, 看電視
pet_9781, 3356, 無聊, 看電視
pet_176, 3356, 無聊, 看電視
pet_7845, 3356, 無聊, 看電視
pet_6606, 3356, 無聊, 看電視
pet_7313, 3356, 無聊, 看電視
pet_5771, 3356, 無聊, 看電視
pet_5512, 3356, 無聊, 看電視
pet_2292, 3356, 無聊, 看電視
pet_1541, 3356, 無聊, 看電視
pet_11562, 3356, 開心, 看電視
pet_424, 3356, 開心, 看電視
pet_12354, 3356, 沒事做, 看電視
pet_6606, 3356, 沒事做, 看電視
pet_424, 3356, 沒事做, 看電視
pet_611, 3365, 乾鼻涕, 鼻屎
pet_13200, 3389, 吃爆米花, 看電影
pet_12142, 3389, 吃爆米花, 看電影
pet_11984, 3389, 吃爆米花, 看電影
pet_8230, 3389, 吃爆米花, 看電影
pet_11194, 3389, 吃爆米花, 看電影
pet_386, 3389, 吃爆米花, 看電影
pet_2087, 3389, 吃爆米花, 看電影
pet_10132, 3389, 吃爆米花, 看電影
pet_10698, 3389, 吃爆米花, 看電影
pet_10521, 3389, 吃爆米花, 看電影
pet_9578, 3389, 吃爆米花, 看電影
pet_9496, 3389, 吃爆米花, 看電影
pet_9497, 3389, 吃爆米花, 看電影
pet_5189, 3389, 吃爆米花, 看電影
pet_4489, 3389, 吃爆米花, 看電影
pet_12547, 3356, 無聊, 看書
pet_12834, 3356, 無聊, 看書
pet_12224, 3356, 無聊, 看書
pet_11911, 3356, 無聊, 看書
pet_10299, 3356, 無聊, 看書
pet_9234, 3356, 無聊, 看書
pet_9015, 3356, 無聊, 看書
pet_7610, 3356, 無聊, 看書
pet_8303, 3356, 無聊, 看書
pet_611, 3356, 要成功, 看書
pet_551, 3356, 健康, 跑步
pet_383, 3356, 健康, 跑步
pet_7179, 3356, 運動, 跑步
pet_551, 3356, 運動, 跑步
pet_7173, 3356, 孤單, 一個人
pet_380, 3356, 孤單, 一個人
pet_5294, 3389, 東張西望, 偷東西
pet_380, 3389, 東張西望, 偷東西
pet_7593, 3389, 東張西望, 害怕
pet_380, 3389, 東張西望, 害怕
pet_7475, 3399, 辣椒, 辛辣
pet_380, 3399, 辣椒, 辛辣
pet_13935, 3399, 失戀, 苦
pet_13185, 3399, 失戀, 苦
pet_6922, 3399, 失戀, 苦
pet_12840, 3399, 失戀, 苦
pet_11480, 3399, 失戀, 苦
pet_11644, 3399, 失戀, 苦
pet_11513, 3399, 失戀, 苦
pet_11898, 3399, 失戀, 苦
pet_11876, 3399, 失戀, 苦
pet_11282, 3399, 失戀, 苦
pet_4634, 3399, 失戀, 苦
pet_5425, 3399, 失戀, 苦
pet_10977, 3399, 失戀, 苦
pet_9691, 3399, 失戀, 苦
pet_9436, 3399, 失戀, 苦
pet_8798, 3399, 失戀, 苦
pet_4155, 3399, 失戀, 苦
pet_6935, 3399, 失戀, 苦
pet_5558, 3399, 失戀, 苦
pet_2034, 3399, 失戀, 苦
pet_3158, 3399, 失戀, 苦
pet_93, 3356, 中樂透, 快樂
pet_12576, 3356, 中樂透, 快樂
pet_11644, 3356, 中樂透, 快樂
pet_11915, 3356, 中樂透, 快樂
pet_12576, 3356, 撿到錢, 快樂
pet_12465, 3356, 撿到錢, 快樂
pet_10832, 3356, 撿到錢, 快樂
pet_6729, 3356, 撿到錢, 快樂
pet_380, 3356, 出國玩, 快樂
pet_12954, 3356, 幸福, 快樂
pet_12363, 3356, 幸福, 快樂
pet_11648, 3356, 幸福, 快樂
pet_4750, 3356, 沒錢, 沒事做
pet_109, 3356, 沒錢, 沒事做
pet_10234, 3354, 正妹, 想入非非
pet_128, 3354, 正妹, 想入非非
pet_7582, 3373, 斑馬線, 地
pet_128, 3373, 斑馬線, 地
pet_11556, 3356, 幸福, 快樂
pet_11509, 3356, 幸福, 快樂
pet_11099, 3356, 幸福, 快樂
pet_229, 3356, 幸福, 快樂
pet_7658, 3392, 喔啪, 二一
pet_21, 3392, 喔啪, 二一
pet_5040, 3356, 無聊, 沒事做
pet_4750, 3356, 無聊, 沒事做
pet_4750, 3356, 風大, 放風箏
pet_259, 3356, 風大, 放風箏
pet_5244, 3356, 有風, 放風箏
pet_259, 3356, 有風, 放風箏
pet_1580, 3356, 有風, 放風箏
pet_6148, 3373, 腦袋, 頭殼
pet_421, 3373, 腦袋, 頭殼
pet_9447, 3354, 沒錢, 抓狂
pet_8869, 3354, 被騙, 抓狂
pet_380, 3354, 被騙, 抓狂
pet_13159, 3380, 衛生紙, 擤鼻涕
pet_13120, 3380, 衛生紙, 擤鼻涕
pet_12864, 3380, 衛生紙, 擤鼻涕
pet_12783, 3380, 衛生紙, 擤鼻涕
pet_12518, 3380, 衛生紙, 擤鼻涕
pet_28, 3380, 衛生紙, 擤鼻涕
pet_10867, 3380, 衛生紙, 擤鼻涕
pet_10239, 3380, 衛生紙, 擤鼻涕
pet_10093, 3380, 衛生紙, 擤鼻涕
pet_7206, 3380, 衛生紙, 擤鼻涕
pet_6262, 3380, 衛生紙, 擤鼻涕
pet_6143, 3380, 衛生紙, 擤鼻涕
pet_5996, 3380, 衛生紙, 擤鼻涕
pet_6429, 3380, 衛生紙, 擤鼻涕
pet_2566, 3380, 衛生紙, 擤鼻涕
pet_6288, 3380, 衛生紙, 擤鼻涕
pet_864, 3380, 衛生紙, 擤鼻涕
pet_5009, 3380, 衛生紙, 擤鼻涕
pet_5207, 3380, 衛生紙, 擤鼻涕
pet_48, 3380, 衛生紙, 擤鼻涕
pet_4595, 3380, 衛生紙, 擤鼻涕
pet_2760, 3380, 衛生紙, 擤鼻涕
pet_3157, 3380, 衛生紙, 擤鼻涕
pet_13038, 3380, 衛生紙, 哭
pet_12889, 3380, 衛生紙, 哭
pet_13159, 3380, 衛生紙, 哭
pet_12435, 3380, 衛生紙, 哭
pet_11780, 3380, 衛生紙, 哭
pet_7357, 3380, 衛生紙, 哭
pet_8480, 3380, 衛生紙, 哭
pet_6517, 3380, 衛生紙, 哭
pet_7073, 3380, 衛生紙, 哭
pet_7454, 3380, 衛生紙, 哭
pet_7084, 3380, 衛生紙, 哭
pet_6403, 3380, 衛生紙, 哭
pet_2742, 3380, 衛生紙, 哭
pet_2684, 3380, 衛生紙, 哭
pet_3369, 3380, 衛生紙, 哭
pet_380, 3380, 衛生紙, 哭
pet_431, 3380, 衛生紙, 哭
pet_13159, 3380, 衛生紙, 擦東西
pet_12864, 3380, 衛生紙, 擦東西
pet_12783, 3380, 衛生紙, 擦東西
pet_11556, 3380, 衛生紙, 擦東西
pet_10867, 3380, 衛生紙, 擦東西
pet_7357, 3380, 衛生紙, 擦東西
pet_6844, 3380, 衛生紙, 擦東西
pet_864, 3380, 衛生紙, 擦東西
pet_2760, 3380, 衛生紙, 擦東西
pet_514, 3380, 衛生紙, 擦東西
pet_602, 3380, 衛生紙, 擦東西
pet_12313, 3389, 撐傘, 下雨
pet_12129, 3389, 撐傘, 下雨
pet_10922, 3389, 撐傘, 下雨
pet_11186, 3389, 撐傘, 下雨
pet_8619, 3389, 撐傘, 下雨
pet_6175, 3389, 撐傘, 下雨
pet_5337, 3389, 撐傘, 下雨
pet_2617, 3389, 撐傘, 下雨
pet_8683, 3389, 躲雨, 下雨
pet_380, 3389, 躲雨, 下雨
pet_12907, 3389, 穿雨衣, 下雨
pet_12129, 3389, 穿雨衣, 下雨
pet_10922, 3389, 穿雨衣, 下雨
pet_380, 3389, 穿雨衣, 下雨
pet_13673, 3380, 滑鼠, 用電腦
pet_11269, 3380, 滑鼠, 用電腦
pet_9477, 3380, 滑鼠, 用電腦
pet_7249, 3380, 滑鼠, 用電腦
pet_514, 3389, 院子落葉, 下雨
pet_12203, 3389, 笑, 開心
pet_12142, 3389, 笑, 開心
pet_12267, 3389, 笑, 開心
pet_11911, 3389, 笑, 開心
pet_11282, 3389, 笑, 開心
pet_8783, 3389, 笑, 開心
pet_10593, 3389, 笑, 開心
pet_6272, 3389, 笑, 開心
pet_11074, 3389, 笑, 開心
pet_10673, 3389, 笑, 開心
pet_9788, 3389, 笑, 開心
pet_10546, 3389, 笑, 開心
pet_176, 3389, 笑, 開心
pet_9632, 3389, 笑, 開心
pet_9778, 3389, 笑, 開心
pet_9257, 3389, 笑, 開心
pet_9079, 3389, 笑, 開心
pet_8984, 3389, 笑, 開心
pet_6262, 3389, 笑, 開心
pet_8616, 3389, 花錢, 開心
pet_5956, 3389, 花錢, 開心
pet_380, 3389, 花錢, 開心
pet_6234, 3383, 跑, 跳
pet_514, 3383, 跑, 跳
pet_514, 3355, 吃火鍋, 肚子痛
pet_2006, 3357, 草, 細菌
pet_523, 3357, 草, 細菌
pet_10123, 3370, 工作, 快樂
pet_109, 3370, 工作, 快樂
pet_560, 3373, 偷情, 辦公室
pet_10873, 3412, 看電影, 大笑
pet_64, 3412, 看電影, 大笑
pet_560, 3412, 看電影, 大笑
pet_11874, 3412, 看電影, 吃爆米花
pet_12047, 3412, 看電影, 吃爆米花
pet_11445, 3412, 看電影, 吃爆米花
pet_10936, 3412, 看電影, 吃爆米花
pet_6876, 3412, 看電影, 吃爆米花
pet_5021, 3412, 看電影, 吃爆米花
pet_5506, 3412, 看電影, 吃爆米花
pet_5364, 3412, 看電影, 吃爆米花
pet_11926, 3412, 看電影, 喝可樂
pet_7199, 3412, 看電影, 喝可樂
pet_2629, 3412, 看電影, 喝可樂
pet_3729, 3412, 看電影, 喝可樂
pet_4280, 3412, 看電影, 喝可樂
pet_560, 3412, 生氣, 散心
pet_12375, 3412, 生氣, 罵人
pet_10908, 3412, 生氣, 罵人
pet_10673, 3412, 生氣, 罵人
pet_9880, 3412, 生氣, 罵人
pet_10184, 3412, 生氣, 罵人
pet_9779, 3412, 生氣, 罵人
pet_10107, 3412, 生氣, 罵人
pet_9007, 3412, 生氣, 罵人
pet_7379, 3412, 生氣, 罵人
pet_7666, 3412, 生氣, 罵人
pet_5240, 3412, 生氣, 罵人
pet_11787, 3412, 生氣, 罵人
pet_12045, 3412, 生氣, 哭泣
pet_409, 3412, 生氣, 哭泣
pet_3356, 3412, 生氣, 不理人
pet_409, 3412, 生氣, 不理人
pet_560, 3383, 巫師, 治病
pet_12877, 3383, 電腦, 打電動
pet_11011, 3383, 電腦, 打電動
pet_10521, 3383, 電腦, 打電動
pet_4155, 3383, 電腦, 打電動
pet_7338, 3383, 電腦, 打電動
pet_5051, 3383, 電腦, 打電動
pet_11286, 3383, 電腦, 買東西
pet_415, 3383, 電腦, 買東西
pet_5681, 3383, 電腦, 看電視
pet_5058, 3383, 電腦, 看電視
pet_13357, 3383, 電腦, 養小雞
pet_415, 3383, 電腦, 養小雞
pet_243, 3383, 狼人, 咬人
pet_1896, 3383, 狼人, 咬人
pet_409, 3412, 做壞事, 躲警察
pet_11482, 3412, 騎車, 戴安全帽
pet_601, 3412, 騎車, 戴安全帽
pet_5361, 3412, 騎車, 戴安全帽
pet_425, 3412, 騎車, 戴安全帽
pet_560, 3412, 騎車, 戴安全帽
pet_9941, 3409, 無聊, 無趣
pet_560, 3409, 無聊, 無趣
pet_12237, 3356, 月經, 肚子痛
pet_560, 3356, 月經, 肚子痛
pet_7313, 3391, 老師, 師母
pet_478, 3391, 老師, 師母
pet_13682, 3360, 洗澡, 洗頭
pet_12656, 3360, 洗澡, 洗頭
pet_12756, 3360, 洗澡, 洗頭
pet_12940, 3360, 洗澡, 洗頭
pet_12513, 3360, 洗澡, 洗頭
pet_12380, 3360, 洗澡, 洗頭
pet_12237, 3360, 洗澡, 洗頭
pet_7259, 3360, 洗澡, 洗頭
pet_12574, 3360, 洗澡, 洗頭
pet_4002, 3360, 洗澡, 洗頭
pet_11445, 3360, 洗澡, 洗頭
pet_10742, 3360, 洗澡, 洗頭
pet_10903, 3360, 洗澡, 洗頭
pet_127, 3360, 洗澡, 洗頭
pet_9547, 3360, 洗澡, 洗頭
pet_9887, 3360, 洗澡, 洗頭
pet_7880, 3360, 洗澡, 洗頭
pet_8939, 3360, 洗澡, 洗頭
pet_6163, 3360, 洗澡, 洗頭
pet_12124, 3360, 洗澡, 開熱水
pet_4238, 3360, 洗澡, 開熱水
pet_12237, 3360, 洗澡, 開熱水
pet_4002, 3360, 洗澡, 開熱水
pet_11057, 3360, 洗澡, 開熱水
pet_127, 3360, 洗澡, 開熱水
pet_7880, 3360, 洗澡, 開熱水
pet_12656, 3360, 洗澡, 洗頭髮
pet_64, 3360, 洗澡, 洗頭髮
pet_10320, 3360, 洗澡, 洗頭髮
pet_6961, 3360, 洗澡, 洗頭髮
pet_7816, 3360, 洗澡, 洗頭髮
pet_5512, 3360, 洗澡, 洗頭髮
pet_450, 3360, 洗澡, 洗頭髮
pet_13403, 3360, 洗澡, 脫褲子
pet_13485, 3360, 洗澡, 脫褲子
pet_13247, 3360, 洗澡, 脫褲子
pet_13020, 3360, 洗澡, 脫褲子
pet_13314, 3360, 洗澡, 脫褲子
pet_13329, 3360, 洗澡, 脫褲子
pet_7116, 3360, 洗澡, 脫褲子
pet_12510, 3360, 洗澡, 脫褲子
pet_12416, 3360, 洗澡, 脫褲子
pet_13046, 3360, 洗澡, 脫褲子
pet_7259, 3360, 洗澡, 脫褲子
pet_11585, 3360, 洗澡, 脫褲子
pet_12436, 3360, 洗澡, 脫褲子
pet_229, 3360, 洗澡, 脫褲子
pet_12142, 3360, 洗澡, 脫褲子
pet_11648, 3360, 洗澡, 脫褲子
pet_11149, 3360, 洗澡, 脫褲子
pet_11001, 3360, 洗澡, 脫褲子
pet_10936, 3360, 洗澡, 脫褲子
pet_10941, 3360, 洗澡, 脫褲子
pet_10975, 3360, 洗澡, 脫褲子
pet_1853, 3360, 洗澡, 脫褲子
pet_9880, 3360, 洗澡, 脫褲子
pet_9477, 3360, 洗澡, 脫褲子
pet_9887, 3360, 洗澡, 脫褲子
pet_12892, 3391, 小偷, 偷情
pet_560, 3391, 小偷, 偷情
pet_12060, 3415, 餐廳, 吃飯
pet_11306, 3415, 餐廳, 吃飯
pet_11238, 3415, 餐廳, 吃飯
pet_10446, 3415, 餐廳, 吃飯
pet_7006, 3415, 餐廳, 吃飯
pet_9767, 3415, 餐廳, 吃飯
pet_9041, 3415, 餐廳, 吃飯
pet_9198, 3415, 餐廳, 吃飯
pet_6844, 3415, 餐廳, 吃飯
pet_4987, 3415, 餐廳, 吃飯
pet_4867, 3415, 餐廳, 吃飯
pet_5093, 3415, 餐廳, 吃飯
pet_2484, 3415, 餐廳, 吃飯
pet_12060, 3415, 餐廳, 點菜
pet_9632, 3415, 餐廳, 點菜
pet_594, 3415, 餐廳, 點菜
pet_2292, 3415, 公司, 打字
pet_450, 3415, 公司, 打字
pet_560, 3415, 學校, 翹課
pet_1118, 3415, 學校, 翹課
pet_658, 3415, 學校, 翹課
pet_6031, 3369, 屁屁, 肉
pet_547, 3369, 屁屁, 肉
pet_5842, 3387, 交朋友, 人脈
pet_560, 3387, 交朋友, 人脈
pet_116, 3387, 交朋友, 人脈
pet_12552, 3387, 有車, 女朋友
pet_11884, 3387, 有車, 女朋友
pet_11410, 3387, 有車, 女朋友
pet_5015, 3415, 重陽節, 拜拜
pet_312, 3415, 重陽節, 拜拜
pet_11915, 3415, 開學日, 去學校
pet_11710, 3415, 開學日, 去學校
pet_7167, 3415, 開學日, 去學校
pet_12228, 3415, 吃飯, 喝湯
