pet_6164, 3366, 龜頭, 烏龜
pet_14983, 3380, 碗, 吃飯
pet_13894, 3380, 碗, 吃飯
pet_14904, 3380, 碗, 吃飯
pet_14476, 3380, 碗, 吃飯
pet_14476, 3380, 碗, 吃飯
pet_14476, 3380, 碗, 吃飯
pet_12116, 3380, 碗, 吃飯
pet_14391, 3380, 碗, 吃飯
pet_3647, 3380, 碗, 吃飯
pet_586, 3389, 花錢, 發瘋
pet_586, 3389, 妄想, 發瘋
pet_450, 3395, 豬, ㄆㄨㄣ
pet_586, 3388, 選擇歌曲, 聽音樂
pet_7179, 3388, 開電腦, 聽音樂
pet_14963, 3388, 開電腦, 聽音樂
pet_15341, 3388, 開電腦, 聽音樂
pet_13900, 3388, 開電腦, 聽音樂
pet_11451, 3388, 開電腦, 聽音樂
pet_11915, 3388, 開電腦, 聽音樂
pet_586, 3388, 關門, 聽音樂
pet_325, 3389, 砸電視, 生氣
pet_325, 3389, 幹譙人, 生氣
pet_323, 3385, 騎馬, 想騎馬
pet_323, 3385, 騎馬, 想快點
pet_323, 3385, 騎馬, 想在草原上奔
pet_463, 3385, 起床, 遲到了
pet_463, 3385, 起床, 睡飽了
pet_463, 3385, 起床, 被吵醒
pet_463, 3385, 起床, 被熱醒
pet_463, 3385, 起床, 要出門
pet_586, 3385, 唱歌, 會唱歌
pet_586, 3385, 唱歌, 有歌可唱
pet_586, 3385, 唱歌, 心情很好
pet_32, 3356, 工作操勞, 累
pet_32, 3356, 生病, 累
pet_32, 3356, 無所事事, 累
pet_588, 3360, 賺錢, 上班
pet_588, 3360, 賺錢, 長大
pet_588, 3370, 玩具, 消費
pet_588, 3370, 玩具, 打發時間
pet_588, 3370, 玩具, 無聊玩的東西
pet_588, 3370, 玩具, 小朋友的東西
pet_588, 3370, 玩具, 童年
pet_588, 3370, 工作, 賺錢的方式
pet_588, 3370, 工作, 累人的東西
pet_588, 3370, 工作, 麻煩
pet_588, 3370, 工作, 煩惱
pet_588, 3370, 工作, 賺很多錢
pet_39, 3370, 工作, 享受
pet_39, 3370, 工作, 樂趣
pet_39, 3370, 工作, 負責
pet_39, 3370, 工作, 負擔
pet_39, 3415, 生日, 想要禮物
pet_39, 3415, 生日, 想吃蛋糕
pet_39, 3415, 生日, 想吹蠟燭
pet_39, 3415, 生日, 想要許願
pet_15227, 3384, 電話, 響
pet_15379, 3384, 電話, 響
pet_588, 3384, 電話, 有聲音
pet_514, 3370, 玩樂, 享受
pet_514, 3370, 玩樂, 興奮
pet_514, 3370, 玩樂, 刺激
pet_514, 3370, 玩樂, 舒服
pet_590, 3393, 棒子, 狗
pet_15645, 3393, 小孩, 狗
pet_139, 3370, 政客, 人類
pet_139, 3370, 政客, 廢物
pet_139, 3370, 政客, 騙子
pet_419, 3412, 馬英九, 火大
pet_419, 3412, 馬英九, 下臺
pet_419, 3412, 馬英九, 無能
pet_419, 3412, 馬英九, 後悔
pet_419, 3412, 馬英九, 放棄希望
pet_8581, 3384, 手機, 響
pet_14733, 3384, 手機, 響
pet_4238, 3384, 手機, 響
pet_11635, 3384, 手機, 響
pet_11635, 3384, 手機, 照相
pet_419, 3384, 手機, 偷拍
pet_419, 3384, 手機, 被拿來玩
pet_202, 3357, 被打槍, 失望
pet_202, 3357, 工作不如意, 失望
pet_202, 3357, 沒錢花, 失望
pet_202, 3357, 冷落, 失望
pet_591, 3357, 安靜, 冷漠
pet_260, 3356, 決定, 安心
pet_260, 3356, 決定, 防範
pet_587, 3393, 情侶, 閃光
pet_449, 3415, 冬天, 大吃大喝
pet_449, 3415, 冬天, 抱著大暖爐
pet_449, 3357, 生病, 沒胃口
pet_594, 3357, 吃零食, 變馬鈴薯
pet_4238, 3415, 夏天, 吃冰
pet_594, 3415, 夏天, 看妹
pet_5949, 3415, 夏天, 玩水
pet_594, 3393, 大學生, 延畢
pet_594, 3393, 大學生, 被退學
pet_594, 3360, 離開, 把鎖頭轉開
pet_594, 3360, 離開, 把門打開
pet_594, 3360, 離開, 人走出去
pet_594, 3360, 離開, 把門關起來
pet_594, 3360, 離開, 把門鎖上
pet_594, 3357, 車禍, 車子壞掉
pet_594, 3357, 車禍, 警察杯杯
pet_594, 3357, 車禍, 領保險金
pet_594, 3357, 車禍, 車子換新
pet_594, 3353, 教堂, 焦慮
pet_594, 3353, 沒錢, 低落
pet_594, 3353, 沒妹, 低落
pet_594, 3353, 沒車, 低落
pet_594, 3360, 分手, 拿回自己東西
pet_594, 3360, 分手, 換手機
pet_594, 3360, 分手, 換住址
pet_449, 3412, 開心, 亂叫
pet_449, 3412, 開心, 飛上天
pet_449, 3412, 開心, 大聲唱歌
pet_522, 3412, 轉頭, 講話
pet_522, 3412, 轉頭, 說話
pet_595, 3354, 害羞, 結巴
pet_595, 3354, 害羞, 緊張
pet_595, 3354, 害羞, 畏畏縮縮
pet_595, 3354, 害羞, 神經變大條
pet_11480, 3412, 肚子餓, 聽音樂
pet_7645, 3356, 吃飽, 想睡
pet_165, 3356, 不想念書, 想睡
pet_165, 3356, 看到書, 想睡
pet_14370, 3412, 肚子餓, 吃泡麵
pet_7913, 3360, 吃藥, 喝水
pet_466, 3391, 血糖升高, 睡覺
pet_476, 3354, 遺忘, 難過
pet_476, 3354, 消失, 難過
pet_476, 3354, 成長, 難過
pet_8812, 3354, 考試, 難過
pet_84, 3354, 失去愛的人, 腿軟
pet_84, 3354, 面臨死亡, 腿軟
pet_84, 3354, 肚子痛, 腿軟
pet_84, 3377, 酒瓶, 酒店
pet_84, 3377, 金錢, 酒店
pet_84, 3377, 紙醉金迷, 酒店
pet_75, 3360, 上班, 整理儀容
pet_603, 3360, 肚子餓, 睡覺
pet_603, 3355, 感染性病, 一夜情
pet_603, 3395, 有良心的人, 暴力
pet_603, 3395, 上帝, 暴力
pet_603, 3395, 媽祖, 暴力
pet_603, 3395, 寵物, 暴力
pet_18, 3353, 日行一善, 升天
pet_12246, 3353, 心情不好, 大哭
pet_13401, 3353, 心情不好, 罵人
pet_18, 3353, 吃錯藥, 吐出來
pet_490, 3385, 難過, 頭痛
pet_490, 3383, 蜘蛛人, 往上爬
pet_473, 3385, 寂寞, 心碎
pet_473, 3385, 寂寞, 失去方向
pet_473, 3385, 寂寞, 傷心
pet_37, 3360, 確定有帶錢, 帶錢包
pet_37, 3360, 確定有帶錢, 買東西
pet_37, 3360, 確定有帶錢, 付帳
pet_37, 3357, 不睡覺, 早上睡到掛
pet_37, 3357, 不睡覺, 爆肝
pet_37, 3354, 踢腿, 閃到腰
pet_37, 3354, 年紀大, 閃到腰
pet_37, 3355, 起床, 吃完早餐
pet_37, 3355, 刷牙, 吃完早餐
pet_37, 3355, 吃完晚餐, 吃完早餐
pet_37, 3355, 洗臉, 吃完早餐
pet_37, 3355, 煮早餐, 吃完早餐
pet_14282, 3377, 球, 球場
pet_37, 3377, 板凳, 球場
pet_15712, 3354, 睡覺, 開心
pet_9837, 3354, 睡覺, 開心
pet_14794, 3354, 睡覺, 開心
pet_14255, 3354, 睡覺, 開心
pet_37, 3354, 和狗玩, 開心
pet_37, 3357, 養雞, 歡樂
pet_37, 3357, 養雞, 責任感
pet_14539, 3354, 頭痛, 去吃藥
pet_245, 3395, 無能, 競爭
pet_245, 3395, 輸的人, 競爭
pet_604, 3360, 沒帶錢, 帶卡
pet_605, 3355, 睡醒, 刷完牙
pet_480, 3409, 灰色, 曖昧
pet_480, 3409, 灰色, 中性
pet_480, 3409, 灰色, 黑與白
pet_14539, 3389, 吃東西, 嘴饞
pet_480, 3389, 掉眼淚, 生氣
pet_443, 3354, 發瘋, 捧腹大笑
pet_607, 3357, 流浪狗, 狂犬病
pet_594, 3357, 肚子餓, 憂傷
pet_594, 3357, 沒錢, 憂傷
pet_327, 3360, 小便, 拖褲子
pet_327, 3360, 小便, 開馬桶蓋
pet_327, 3360, 小便, 開門
pet_327, 3393, 賓拉登, 美國政府
pet_282, 3392, 美濃, 板條
pet_282, 3392, 美濃, 土石流
pet_282, 3392, 美濃, 水庫
pet_2747, 3385, 大笑, 開心
pet_132, 3360, 大便, 拿面紙
pet_609, 3392, 夏天, 颱風
pet_609, 3392, 夏天, 去海灘
pet_609, 3392, 夏天, 曬太陽
pet_610, 3387, 看搞笑影片, 開心
pet_610, 3387, 在床上打滾, 開心
pet_610, 3387, 買可愛的東西, 開心
pet_610, 3387, 摸摸寵物, 開心
pet_610, 3356, 沒睡覺, 想睡覺
pet_305, 3387, 運動, 美肌
pet_305, 3387, 花錢, 美肌
pet_305, 3387, 健身, 美肌
pet_305, 3387, 控制飲食, 美肌
pet_610, 3387, 重訓, 肌肉
pet_609, 3393, 螞蟻, 踩
pet_610, 3356, 緊張, 傻笑
pet_610, 3356, 太開心, 傻笑
pet_610, 3356, 害羞, 傻笑
pet_610, 3370, 椅子, 藝術品
pet_610, 3387, 先當朋友, 好男友
pet_610, 3387, 仔細觀察, 好男友
pet_610, 3387, 以身作則, 好男友
pet_610, 3387, 不計較太多, 好男友
pet_609, 3356, 有心事, 發呆
pet_606, 3357, 政客, 媒體追逐
pet_606, 3357, 政客, 民眾盲目
pet_609, 3370, 沙文主義豬, 不體貼的男生
pet_609, 3370, 沙文主義豬, 活在舊時代
pet_611, 3370, 桌子, 生活用品
pet_611, 3370, 西瓜, 夏天的水果
pet_146, 3367, 傷心, 人心
pet_146, 3357, 讀不完書, 生氣
pet_146, 3370, 蘆薈, 消暑聖品
pet_14693, 3357, 戀愛, 快樂
pet_146, 3357, 常識, 知識
pet_611, 3357, 旅行, 快樂
pet_611, 3357, 好天氣, 快樂
pet_611, 3370, 收音機, 機器
pet_146, 3367, 眼淚, 心碎
pet_514, 3404, 要考試, 讀書
pet_514, 3404, 要段考, 讀書
pet_514, 3404, 要期中考, 讀書
pet_514, 3404, 要期末考, 讀書
pet_514, 3404, 在裝乖, 讀書
pet_599, 3389, 晃晃手, 燒香
pet_599, 3389, 拜一拜, 燒香
pet_198, 3370, 彩虹, 幸福的預兆
pet_305, 3375, 蟑螂, 拖鞋
pet_305, 3375, 螞蟻, 拖鞋
pet_305, 3375, 考卷, 書本
pet_305, 3375, 鉛筆, 書本
pet_305, 3375, 橡皮擦, 書本
pet_305, 3375, 尺, 書本
pet_305, 3404, 花錢, 看電影
pet_305, 3404, 花時間, 看電影
pet_305, 3404, 把妹, 看電影
pet_613, 3389, 祈禱, 拜拜
pet_14983, 3354, 看電視, 開心
pet_8199, 3354, 難過, 流淚
pet_261, 3354, 被拋棄, 流淚
pet_261, 3354, 笑, 流淚
pet_314, 3383, 惡作劇, 丟香蕉
pet_466, 3354, 熱戀中, 想念
pet_158, 3391, 被虐的人, 報警
pet_158, 3391, 被虐的人, 送進病院
pet_158, 3391, 被虐的人, 被保護
pet_128, 3375, 垃圾車, 垃圾
pet_128, 3375, 垃圾場, 垃圾
pet_128, 3375, 垃圾箱, 垃圾
pet_128, 3375, 垃圾堆, 垃圾
pet_151, 3391, 寵物, 陪主人
pet_14562, 3391, 老闆, 賺錢
pet_396, 3391, 老闆, 發大財
pet_396, 3371, 鈔票, 手
pet_586, 3371, 衛生紙, 手裡
pet_586, 3371, 衛生紙, 車子
pet_5949, 3384, 小狗, 撒嬌
pet_586, 3384, 小狗, 追車
pet_586, 3384, 小狗, 仗人勢
pet_380, 3380, 水, 煮麵
pet_380, 3380, 碗, 煮麵
pet_380, 3380, 瓦斯, 煮麵
pet_329, 3384, 兔子, 吃
pet_329, 3360, 奔跑, 熱身
pet_329, 3360, 消失, 隱形
pet_7395, 3384, 兔子, 跳
pet_3871, 3384, 兔子, 跳
pet_586, 3384, 兔子, 跟烏龜比賽
pet_586, 3384, 兔子, 吃草
pet_586, 3384, 兔子, 搗藥
pet_14108, 3393, 壞人, 警察
pet_12731, 3393, 壞人, 警察
pet_380, 3353, 欠錢, 躲起來
pet_380, 3353, 負債, 躲起來
pet_380, 3353, 天氣熱, 躲起來
pet_329, 3386, 聰明, 賺錢
pet_586, 3354, 亂吃藥, 爆肝
pet_586, 3354, 感染病毒, 爆肝
pet_586, 3354, 開夜車, 爆肝
pet_316, 3353, 出糗, 躲起來
pet_316, 3353, 想睡覺, 躲起來
pet_619, 3354, 生小孩, 變胖
pet_586, 3354, 生小孩, 很忙
pet_586, 3354, 生小孩, 花很多錢
pet_139, 3395, 馬英九, 警察
pet_139, 3395, 抗議人士, 警察
pet_139, 3395, 陳水扁, 警察
pet_14584, 3370, 人類, 動物
pet_460, 3357, 打架, 分手
pet_460, 3357, 猜疑, 分手
pet_460, 3357, 變心, 分手
pet_460, 3357, 距離, 分手
pet_483, 3378, 校犬, 學校
pet_483, 3357, 吵架, 離開
pet_483, 3357, 新的開始, 離開
pet_483, 3357, 出國, 離開
pet_483, 3366, 樂透, 希望
pet_483, 3366, 樂透, 獎金
pet_483, 3366, 樂透, 快樂
pet_380, 3389, 喝蠻牛, 想睡
pet_380, 3389, 洗臉, 想睡
pet_380, 3366, 房間, 磁磚
pet_380, 3393, 貓, 巨響
pet_380, 3356, 雨停了, 出太陽
pet_380, 3356, 雨停了, 有彩虹
pet_380, 3356, 雨停了, 地乾了
pet_424, 3391, 媽媽, 輕鬆
pet_424, 3391, 媽媽, 自在
pet_424, 3391, 媽媽, 安心
pet_424, 3391, 媽媽, 無憂
pet_424, 3386, 忍者, 殺人
pet_424, 3386, 忍者, 執行任務
pet_424, 3386, 忍者, 打擊壞人
pet_424, 3386, 忍者, 保護主人
pet_424, 3386, 忍者, 射飛鏢
pet_424, 3385, 開心, 自在
pet_424, 3385, 開心, 悠閒
pet_424, 3385, 開心, 沒煩惱
pet_424, 3385, 開心, 充滿希望
pet_424, 3385, 開心, 生活快樂
pet_312, 3387, 整形, 好身材
pet_312, 3387, 穿好看的衣服, 好身材
pet_424, 3389, 別人陪, 難過
pet_424, 3389, 出去走走, 難過
pet_15694, 3380, 抱枕, 睡覺
pet_15670, 3380, 抱枕, 睡覺
pet_14573, 3380, 抱枕, 睡覺
pet_15281, 3380, 抱枕, 睡覺
pet_13626, 3380, 抱枕, 睡覺
pet_12259, 3380, 音樂, 睡覺
pet_9071, 3380, 音樂, 睡覺
pet_1861, 3380, 音樂, 睡覺
pet_312, 3384, 雨衣, 防水
pet_312, 3360, 洗澡, 把身體打濕
pet_11459, 3360, 洗澡, 開熱水器
pet_89, 3360, 游泳, 換裝
pet_89, 3360, 游泳, 準備錢
pet_89, 3353, 失戀, 心情不好
pet_89, 3353, 被甩, 心情不好
pet_89, 3353, 分手, 心情不好
pet_89, 3353, 被當, 心情不好
pet_89, 3357, 天災, 洪水
pet_89, 3357, 天災, 狂風
pet_89, 3357, 天災, 暴雨
pet_89, 3357, 天災, 閃電
pet_152, 3384, 媽媽, 關心人
pet_89, 3357, 玩電腦, 被念
pet_89, 3357, 玩電腦, 沉迷
pet_152, 3366, 豬, 大豬
pet_152, 3366, 豬, 肥豬
pet_152, 3366, 豬, 胖豬
pet_152, 3366, 豬, 小豬
pet_89, 3415, 開心時, 慶祝
pet_89, 3415, 開心時, 分享
pet_89, 3415, 開心時, 大吃大喝
pet_89, 3415, 開心時, 哈哈大笑
pet_11114, 3389, 打人, 憤怒
pet_7357, 3389, 打人, 憤怒
pet_5743, 3389, 打人, 憤怒
pet_10546, 3357, 吃到飽, 快樂
pet_556, 3357, 抽菸, 快樂
pet_152, 3384, 陳水扁, 洗錢
pet_152, 3384, 陳水扁, 貪污說謊
pet_152, 3356, 思考, 呆滯
pet_152, 3356, 思考, 冷靜
pet_152, 3356, 思考, 集中
pet_152, 3356, 思考, 認真
pet_473, 3356, 疲勞, 頭痛
pet_13596, 3383, 學生, 讀書
pet_14938, 3383, 學生, 讀書
pet_3362, 3383, 學生, 讀書
pet_473, 3383, 學生, 留下回憶
pet_473, 3383, 學生, 當米蟲
pet_625, 3358, 暴飲暴食, 大肚子
pet_625, 3358, 暴飲暴食, 肥胖症
pet_473, 3370, 打混, 習慣
pet_304, 3384, 老鼠, 唧唧叫
pet_626, 3395, 小孩, 老師
pet_626, 3395, 小孩, 不能玩電腦
pet_626, 3395, 小孩, 嬰兒
pet_473, 3355, 停電, 地震
pet_547, 3384, 失意人, 跳樓
pet_547, 3384, 失意人, 撞牆
pet_547, 3384, 失意人, 自殺
pet_14539, 3370, 奶油, 甜點
pet_6464, 3370, 彭淮南, 人
pet_547, 3385, 流淚, 男友跑了
pet_547, 3385, 流淚, 失業
pet_547, 3385, 流淚, 被21
pet_13831, 3370, 雞排麵, 麵
pet_547, 3355, 吃完飯, 洗完澡
pet_380, 3377, 坐位, 公車上
pet_386, 3377, 司機, 公車上
pet_380, 3377, 椅子, 公車上
pet_380, 3409, 粉紅色, 夢幻
pet_380, 3409, 粉紅色, 女生
pet_380, 3409, 粉紅色, 浪漫
pet_380, 3409, 大海, 海鮮
pet_380, 3409, 大海, 神秘
pet_380, 3409, 大海, 未知
pet_380, 3409, 大海, 廣闊
pet_380, 3358, 失戀, 吃東西
pet_380, 3358, 嘴饞, 吃東西
pet_325, 3384, 無恥政客, 洗錢
pet_325, 3384, 無恥政客, 貪污
pet_606, 3377, 同性戀, 二二八公園
pet_606, 3377, 落葉, 二二八公園
pet_606, 3377, 上班族, 二二八公園
pet_606, 3377, 無聊的老人, 二二八公園
pet_15035, 3365, 人, 地球
pet_15491, 3356, 無聊, 看電視
pet_15379, 3356, 無聊, 看電視
pet_424, 3356, 找事做, 看電視
pet_424, 3356, 休息, 看電視
pet_417, 3356, 好看, 看電視
pet_417, 3356, 有趣, 看電視
pet_417, 3356, 特別, 看電視
pet_417, 3356, 搞笑, 看電視
pet_611, 3395, 工程師, 停電
pet_611, 3395, 發電機, 停電
pet_15356, 3356, 無聊, 看書
pet_611, 3356, 要考100分, 看書
pet_383, 3356, 遲到, 跑步
pet_383, 3356, 上班, 跑步
pet_383, 3356, 被打, 跑步
pet_383, 3385, 生病, 基因問題
pet_383, 3385, 生病, 沒有睡覺
pet_383, 3385, 生病, 疲勞過度
pet_383, 3385, 生病, 沒有運動
pet_380, 3356, 失戀, 一個人
pet_12062, 3356, 出國玩, 快樂
pet_13782, 3356, 幸福, 快樂
pet_109, 3356, 自戀, 沒事做
pet_109, 3356, 想睡覺, 沒事做
pet_109, 3354, 沒錢, 跳腳
pet_128, 3354, 美女, 想入非非
pet_128, 3373, 斑馬線, 地上
pet_128, 3356, 錢, 貪污
pet_128, 3356, 貪錢, 貪污
pet_6728, 3356, 缺錢, 貪污
pet_128, 3356, 沒錢, 貪污
pet_1934, 3354, 做愛, 害羞
pet_128, 3354, 聊天, 害羞
pet_259, 3356, 郊遊, 放風箏
pet_633, 3357, 超人, 正義
pet_631, 3384, 站長, 刪文
pet_380, 3354, 被背叛, 抓狂
pet_14803, 3380, 衛生紙, 擤鼻涕
pet_11607, 3380, 衛生紙, 擤鼻涕
pet_15660, 3380, 衛生紙, 哭
pet_12056, 3380, 衛生紙, 哭
pet_380, 3389, 帶回家, 看到狗
pet_523, 3357, 草, 藥
pet_523, 3357, 草, 清新
pet_523, 3356, 不傷心, 很開心
pet_523, 3356, 有夢, 很開心
pet_523, 3355, 搶劫, 沒有錢
pet_523, 3355, 賭棒球, 沒有錢
pet_523, 3355, 找不到錢, 沒有錢
pet_523, 3357, 節食, 難受
pet_523, 3357, 節食, 消瘦
pet_523, 3357, 節食, 失調暗淡
pet_523, 3370, 三聚氰氨, 化合物
pet_523, 3370, 三聚氰氨, 有毒的東西
pet_523, 3370, 三聚氰氨, 黑心食品
pet_523, 3370, 休閒, 愉快
pet_523, 3370, 休閒, 消磨時間
pet_523, 3370, 休閒, 養身之計
pet_109, 3370, 工作, 忙碌
pet_8303, 3370, 工作, 無聊
pet_109, 3370, 工作, 有錢
pet_560, 3373, 釘書機, 辦公室
pet_560, 3373, 分機, 辦公室
pet_12203, 3412, 生氣, 罵人
pet_10233, 3412, 生氣, 悶
pet_560, 3383, 巫師, 下蠱
pet_560, 3383, 巫師, 收驚
pet_415, 3383, 電腦, 上批踢踢
pet_478, 3392, 抽筋, 上班
pet_560, 3391, 大家, 中樂透
pet_10589, 3409, 無聊, 發呆
pet_408, 3409, 栗子, 食物
pet_408, 3409, 栗子, 吃的
pet_560, 3391, 小貓, 開心
pet_560, 3391, 小貓, 找母貓
pet_560, 3391, 小貓, 看電影
pet_560, 3391, 小貓, 見媽咪
pet_560, 3409, 電視節目, 無聊
pet_560, 3356, 吃壞東西, 肚子痛
pet_560, 3356, 懷孕, 肚子痛
pet_560, 3356, 寶寶踢, 肚子痛
pet_450, 3391, 小貓, 貓砂
pet_560, 3360, 熱身, 動動手
pet_560, 3360, 熱身, 搖頭
pet_3362, 3360, 洗澡, 洗頭
pet_15286, 3360, 洗澡, 洗頭
pet_386, 3360, 洗澡, 洗頭
pet_14514, 3360, 洗澡, 開熱水
pet_13247, 3360, 洗澡, 開熱水
pet_13432, 3360, 洗澡, 洗頭髮
pet_15670, 3360, 洗澡, 脫褲子
pet_15417, 3360, 洗澡, 脫褲子
pet_15512, 3360, 洗澡, 脫褲子
pet_450, 3360, 洗澡, 放精油泡泡浴
pet_560, 3360, 洗手, 搓肥皂
pet_450, 3391, 商人, 牟利
pet_594, 3415, 餐廳, 喝飲料
pet_594, 3415, 餐廳, 把妹
pet_594, 3415, 餐廳, 付賬
pet_560, 3415, 學校, 看正妹
pet_560, 3387, 交際, 人脈
pet_560, 3387, 喝酒, 人脈
pet_560, 3415, 書局, 看正妹
pet_116, 3387, 有說話技巧, 人脈
pet_116, 3387, 玩社團, 人脈
pet_116, 3387, 主動, 人脈
pet_116, 3387, 交友, 人脈
pet_48, 3415, 開學日, 上課
pet_48, 3415, 開學日, 出門
pet_48, 3415, 開學日, 跟同學玩
pet_48, 3415, 開學日, 上學去
pet_48, 3415, 吃飯, 吃麵
pet_48, 3415, 吃飯, 夾東西吃
pet_176, 3370, 球員, 職業
pet_48, 3370, 球員, 能賺錢的工作
pet_48, 3370, 球員, 行業
pet_303, 3380, 毒氣, 殺人
pet_303, 3380, 忍者, 殺人
pet_424, 3404, 累了, 打呵欠
pet_424, 3404, 想睡了, 打呵欠
pet_424, 3404, 昨天熬夜, 打呵欠
pet_424, 3404, 興趣缺缺, 打呵欠
pet_424, 3404, 揶揄, 打呵欠
pet_424, 3353, 身體臭臭, 洗澡
pet_13995, 3353, 運動完, 洗澡
pet_635, 3367, 御姊, 大姐姐
pet_635, 3358, 龍捲風, 災害
pet_635, 3391, 天空, 藍
pet_635, 3370, 鬼, 很玄的東西
pet_612, 3370, 把妹, 快樂
pet_612, 3370, 魔獸, 快樂
pet_612, 3370, 黑, 恐懼
pet_612, 3370, 鬼, 恐懼
pet_612, 3370, 躲, 恐懼
pet_612, 3370, 怪音, 恐懼
pet_551, 3370, 親情, 愛
pet_5195, 3370, 親情, 愛
pet_612, 3370, 魔獸, 滿足
pet_612, 3358, 愛吃, 肥
pet_254, 3391, 史努比, 說話
pet_254, 3391, 史努比, 紅
pet_254, 3391, 史努比, 聽音樂
pet_14502, 3380, 手, 喝水
pet_14502, 3380, 手, 喝水
pet_5348, 3380, 手, 喝水
pet_15643, 3380, 嘴, 喝水
pet_386, 3380, 嘴, 喝水
pet_5348, 3380, 嘴, 喝水
pet_612, 3380, 錢, 喝水
pet_612, 3380, 力氣, 喝水
pet_639, 3412, 想哭, 大聲哭
pet_394, 3367, 學問, 經驗
pet_394, 3412, 接吻, 享受
pet_356, 3385, 睡覺, 想睡覺
pet_15318, 3385, 睡覺, 想睡覺
pet_15421, 3385, 睡覺, 想睡覺
pet_14834, 3385, 睡覺, 想睡覺
pet_12947, 3385, 睡覺, 想睡覺
pet_152, 3354, 甜的, 肥胖
pet_152, 3385, 笑, 白痴
pet_14394, 3385, 笑, 高興
pet_14101, 3385, 笑, 高興
pet_417, 3378, 毛, 凱特
pet_417, 3378, 尾巴, 凱特
pet_417, 3378, 耳朵, 凱特
pet_417, 3378, 鬍鬚, 凱特
pet_417, 3378, 百寶袋, 凱特
pet_417, 3378, 酸酸的味道, 梅子
pet_417, 3378, 許多種類, 梅子
pet_417, 3378, 開胃的作用, 梅子
pet_48, 3399, 林志玲, 高
pet_48, 3399, 林志玲, 瘦
pet_48, 3357, 洗錢, 跑路
pet_48, 3357, 當總統, 有錢
pet_48, 3357, 當總統, 有名
pet_48, 3357, 當總統, 有權
pet_48, 3357, 當總統, 有勢
pet_48, 3357, 陳水扁, 媒體
pet_48, 3357, 陳水扁, 人潮
pet_48, 3357, 陳水扁, 電視台
pet_48, 3357, 陳水扁, 無聊人士
pet_417, 3357, 陳水扁, 陳幸妤
pet_417, 3357, 陳水扁, 密帳
pet_417, 3357, 陳水扁, 海角7億
pet_417, 3357, 陳水扁, 愛錢的阿珍
pet_417, 3357, 陳水扁, 人頭帳戶
pet_417, 3357, 陳致中, 老婆
pet_417, 3357, 陳致中, 阿扁
pet_417, 3357, 陳致中, 阿珍
pet_417, 3399, 陳水扁, 阿珍
pet_205, 3387, 快樂, 平靜的心
pet_205, 3387, 發呆, 平靜的心
pet_417, 3387, 聽純音樂, 平靜的心
pet_417, 3387, 打禪, 平靜的心
pet_417, 3387, 注重營養, 好身材
pet_417, 3387, 正常起居, 好身材
pet_417, 3387, 別熬夜, 好身材
pet_640, 3387, 吃飯, 好心情
pet_640, 3356, 吃飯, 洗錢
pet_417, 3387, 溫柔, 愛情
pet_604, 3387, 忠厚, 愛情
pet_604, 3387, 膽大, 愛情
pet_604, 3387, 心細, 愛情
pet_417, 3356, 好玩, 養小狗
pet_417, 3356, 可愛, 養小狗
pet_417, 3356, 陪伴, 養小狗
pet_417, 3356, 有靈性, 養小狗
pet_417, 3356, 有特權, 選立委
pet_417, 3356, 有內線, 選立委
pet_417, 3356, 可以官商勾結, 選立委
pet_540, 3356, 有錢, 選立委
pet_540, 3356, 嘴砲, 選立委
pet_604, 3389, 打傘, 下雨
pet_604, 3389, 打游戲, 下雨
pet_604, 3389, 想家, 下雨
pet_161, 3389, 逃跑, 看到狗
pet_161, 3355, 美國金融風暴, 通貨膨脹
pet_161, 3378, 女王, 英國
pet_161, 3378, 黑心商品, 中國
pet_307, 3378, 女人, 瑞士
pet_307, 3378, 手錶, 瑞士
pet_417, 3385, 無知, 整天上ptt
pet_417, 3385, 無知, 沒看書
pet_417, 3385, 無知, 沒看新聞
pet_307, 3385, 無知, 學太少
pet_307, 3385, 無知, 書唸不夠
pet_307, 3385, 無知, 不想學習
pet_424, 3399, 義大利人, 人
pet_424, 3399, 義大利人, 白種人
pet_424, 3399, 義大利人, 熱情的人
pet_424, 3399, 義大利人, 歐洲人
pet_424, 3399, 義大利人, 外國人
pet_424, 3399, 法國人, 歐洲人
pet_424, 3399, 法國人, 西方人
pet_424, 3399, 法國人, 外國人
pet_424, 3399, 法國人, 白種人
pet_424, 3389, 玩玩, 蜜月旅行
pet_424, 3389, 看看, 蜜月旅行
pet_424, 3389, 休息, 蜜月旅行
pet_181, 3389, 跳西班牙舞, 在西班牙
pet_181, 3389, 跟別人搭訕, 在西班牙
pet_181, 3389, 練習西班牙語, 在西班牙
pet_181, 3371, 萬物, 宇宙
pet_181, 3371, 外星人, 宇宙
pet_181, 3356, 想出國, 考托福
pet_181, 3356, 想出國, 努力學外語
pet_181, 3356, 想出國, 查資料
pet_181, 3356, 想出國, 想太多
pet_635, 3354, 作夢, 登上月球
pet_635, 3409, 掛急診, 病重
