pet_16021, 3380, 枕頭, 睡覺
pet_14573, 3404, 報料, 上八卦板
pet_14573, 3404, 出糗, 上笨板
pet_14573, 3404, 看人出糗, 上笨板
pet_14573, 3404, 出錯, 上笨板
pet_14573, 3387, 拼, 錢
pet_14573, 3355, 跑馬拉松, 腿軟
pet_15396, 3356, 喝水, 喝飽了
pet_15396, 3356, 喝水, 有益健康
pet_15396, 3356, 喝水, 幫助排便
pet_15396, 3356, 喝水, 沒口臭
pet_15534, 3388, 出力, 臉漲紅
pet_13456, 3412, 逛東海, 吃宵夜
pet_13241, 3380, 錢, 去小吃店
pet_13241, 3380, 機車, 去小吃店
pet_13241, 3380, 鈔票, 去小吃店
pet_15379, 3360, 很痛苦, 樂觀
pet_15379, 3360, 很痛苦, 減輕痛苦
pet_15379, 3360, 很痛苦, 往好的方向想
pet_15379, 3360, 很痛苦, 吃止痛藥
pet_12479, 3388, 領錢, 去餐廳
pet_12479, 3388, 帶錢, 去餐廳
pet_12479, 3388, 約人, 去餐廳
pet_12479, 3388, 打電話, 去餐廳
pet_12479, 3388, 躲起來, 臉紅
pet_12479, 3388, 遮住, 臉紅
pet_12479, 3388, 洗澡, 拿瓢子
pet_12479, 3388, 洗車, 拿瓢子
pet_12479, 3388, 洗汽車, 拿瓢子
pet_12479, 3388, 洗機車, 拿瓢子
pet_13995, 3360, 呼吸, 擴張鼻孔
pet_13995, 3360, 呼吸, 抬起胸膛
pet_13995, 3360, 忍耐, 咬牙
pet_15504, 3412, 戴泳帽, 撥頭髮
pet_7830, 3388, 搭車, 去捷運站
pet_7830, 3380, 泳圈, 想游泳
pet_15504, 3412, 運動, 穿鞋
pet_14568, 3360, 買悠遊卡, 確定營業處
pet_8581, 3388, 挺胸, 吸氣
pet_12397, 3365, 舞伴, 派對
pet_12397, 3365, 舞伴, 參加宴會
pet_1365, 3380, 泳帽, 穿泳衣
pet_15535, 3365, 做體操, 上課
pet_15535, 3365, 做體操, 體育
pet_14491, 3370, 藝術, 情趣
pet_14491, 3370, 藝術, 休閒
pet_14491, 3370, 藝術, 科目
pet_14476, 3388, 早睡, 早起
pet_14476, 3388, 設鬧鐘, 早起
pet_14476, 3388, 請人叫你, 早起
pet_248, 3412, 買泡麵, 買有料理包的
pet_248, 3388, 去ATM機領, 領錢
pet_14952, 3388, 翻開皮夾, 拿出悠遊卡
pet_14952, 3388, 把手伸進口袋, 拿出悠遊卡
pet_14952, 3388, 翻開書包, 拿出悠遊卡
pet_11453, 3388, 大叫, 找路人
pet_11453, 3388, 四處張望, 找路人
pet_11453, 3412, 帶錢, 小心
pet_11453, 3412, 帶錢, 財不露白
pet_11453, 3412, 帶錢, 開心
pet_11453, 3412, 帶錢, 消費
pet_11453, 3360, 去逛街, 約時間
pet_11453, 3360, 去逛街, 打扮
pet_11453, 3360, 去逛街, 列清單
pet_11453, 3365, 體力, 人
pet_11453, 3365, 體力, 動物
pet_11453, 3365, 體力, 生物
pet_11453, 3388, 約人, 去西門町
pet_11453, 3388, 坐車, 去西門町
pet_248, 3380, 錢, 拿錢包
pet_248, 3380, 零錢, 拿錢包
pet_248, 3388, 用MSN, 找人陪
pet_10669, 3380, 防曬乳, 拿出防曬乳
pet_14033, 3412, 準備出門, 換衣服
pet_14033, 3412, 準備出門, 上廁所
pet_10669, 3388, 買菜, 自己煮
pet_15387, 3380, 碗的蓋子, 泡泡麵
pet_15387, 3380, 調理包, 泡泡麵
pet_15387, 3388, 正準備游泳, 戴泳鏡
pet_15387, 3388, 找不到泳鏡, 戴泳鏡
pet_15387, 3412, 熱身, 做暖身操
pet_15387, 3412, 熱身, 拉筋
pet_15387, 3412, 熱身, 原地跑步
pet_15387, 3412, 熱身, 抬腿
pet_12397, 3380, 火爐, 自己煮麵
pet_12397, 3380, 麵條, 自己煮麵
pet_12397, 3380, 調味料, 自己煮麵
pet_12397, 3380, 湯匙, 自己煮麵
pet_15142, 3365, 運動飲料, 營養來源
pet_15142, 3388, 找位路人, 問路
pet_15142, 3388, 問路人路在哪, 問路
pet_15142, 3388, 拿地址, 問路
pet_15142, 3388, 畫圖, 問路
pet_14884, 3378, 學生, 體育館
pet_15415, 3412, 泡泡麵來吃, 加調味包
pet_15542, 3388, 調音量, 開收音機
pet_15429, 3365, 提款卡, 皮夾裡
pet_15312, 3412, 按電源, 用右手按
pet_15417, 3412, 放輕鬆, 明想
pet_15417, 3388, 腿痠, 坐下來
pet_15491, 3388, 手遮住嘴, 打嗝
pet_15491, 3388, 集中精神, 打全壘打
pet_15415, 3412, 泡泡麵來吃, 等三分鐘
pet_15465, 3388, 持球, 運球
pet_15387, 3360, 叫服務生, 出聲音
pet_15465, 3360, 開電視, 按下電源
pet_15415, 3412, 泡泡麵來吃, 沖熱水
pet_15312, 3380, 雜誌, 躺在沙發上
pet_15504, 3412, 買CD, 選歌
pet_15415, 3412, 泡泡麵來吃, 開始吃麵
pet_15491, 3388, 注意球的去向, 打全壘打
pet_15091, 3412, 買票, 付錢
pet_15091, 3380, 遙控器, 看節目表
pet_15091, 3412, 洗身體, 拿肥皂
pet_15091, 3380, 頻道DM, 看節目表
pet_15091, 3412, 買票, 查詢時間
pet_15417, 3360, 穿球鞋, 穿球褲
pet_15417, 3380, 椅子, 放輕鬆
pet_15417, 3388, 沒力, 坐下來
pet_14568, 3365, 裁判, 比賽公平性
pet_15312, 3380, 右手, 拿飲料
pet_5459, 3412, 買米, 拿錢
pet_10686, 3412, 出門, 照個鏡子
pet_15465, 3412, 出去買, 走路
pet_386, 3380, 化妝品, 打扮自己
pet_15504, 3412, 買CD, 挑歌手
pet_14884, 3378, 教練, 體育館
pet_15312, 3380, 小毛毯, 躺在沙發上
pet_15544, 3388, 買來吃, 吃零食
pet_14568, 3388, 去提款機, 拿錢
pet_14568, 3388, 去銀行, 拿錢
pet_15312, 3380, 靠枕, 躺在沙發上
pet_15091, 3412, 洗身體, 拿毛巾
pet_15188, 3412, 去買奶茶, 找飲料店
pet_14568, 3404, 交朋友, 學校
pet_15491, 3388, 憋氣, 打嗝
pet_15494, 3380, 場地, 投球
pet_14884, 3378, 椅子, 體育館
pet_248, 3360, 領錢, 找ATM機
pet_248, 3360, 緊張, 轉移注意力
pet_15465, 3365, 道具, 演出
pet_15465, 3365, 道具, 展覽
pet_15465, 3412, 出去買, 帶手機
pet_15465, 3412, 出去買, 寫清單
pet_248, 3360, 緊張, 大大呼口氣
pet_15465, 3365, 道具, 萬物
pet_15465, 3365, 道具, 作秀
pet_15465, 3412, 出去買, 帶錢
pet_15313, 3380, 汽油, 騎機車
pet_15313, 3380, 口罩, 騎機車
pet_15387, 3380, 塑膠袋, 買麵
pet_15387, 3380, 手, 買麵
pet_15387, 3380, 耳朵, 帶耳機
pet_15465, 3360, 開電視, 插上插頭
pet_15417, 3360, 去買便當, 選便當
pet_15417, 3360, 去買便當, 選材料
pet_15417, 3383, 傭人, 打雜
pet_15417, 3383, 傭人, 倒垃圾
pet_15417, 3388, 克制, 買
pet_15417, 3388, 花錢, 買
pet_14147, 3377, 足球, 運動用品店
pet_14147, 3377, 足球, 家樂福
pet_14147, 3377, 足球, 大賣場
pet_15542, 3380, 手指頭, 關手機
pet_15205, 3388, 跟電扇一起開, 吹冷氣
pet_15205, 3388, 關門窗, 吹冷氣
pet_15205, 3388, 關門, 吹冷氣
pet_15205, 3360, 吃爆米花, 拿爆米花
pet_12939, 3412, 聽廣播, 確定頻道
pet_14147, 3370, 巧克力, 熱量補充食品
pet_12939, 3386, 看電影, 調劑身心
pet_12939, 3356, 看電視, 增長常識
pet_15542, 3388, 舉起手, 招手
pet_15542, 3412, 買酒, 付錢
pet_15542, 3412, 買酒, 拿身分證
pet_15417, 3380, 看電影, 帶上耳機
pet_14568, 3389, 大哭, 痛苦
pet_14568, 3389, 無理取鬧, 痛苦
pet_14568, 3365, 銀行, 國家運作
pet_14568, 3365, 銀行, 儲蓄
pet_15403, 3412, 找好吃的, 問朋友
pet_15403, 3412, 找好吃的, 看美食節目
pet_15403, 3412, 拿ipod出來聽, 戴上耳機
pet_12998, 3380, 碗盤, 去餐廳
pet_15444, 3412, 訂便當, 計算便當數量
pet_4634, 3356, 有批幣, 很開心
pet_4634, 3356, 考試一百, 很開心
pet_4634, 3356, 交到女友, 很開心
pet_15313, 3360, 聊天, 打招呼
pet_15313, 3412, 準備碗, 洗手
pet_15313, 3412, 準備碗, 洗碗
pet_14269, 3409, 賓士、BMW, 我買不起
pet_15421, 3388, 準備零錢, 搭公車
pet_15421, 3388, 攔車, 搭公車
pet_15421, 3380, 勺子, 煮湯
pet_15551, 3412, 看菜單, 仔細
pet_15551, 3412, 看菜單, 尋問
pet_8750, 3388, 關小聲, 開喇叭
pet_8750, 3388, 排隊, 領錢
pet_15417, 3391, 貓, 吃食物
pet_15417, 3391, 貓, 咬人
pet_15142, 3404, 睡眠不足, 出現黑眼圈
pet_15142, 3404, 被打一頓, 出現黑眼圈
pet_15142, 3380, 拖盤, 拿碗筷
pet_15142, 3380, 眼睛, 找媽媽
pet_15142, 3380, 雙腳, 找媽媽
pet_15061, 3378, 雜誌, 便利商店
pet_15061, 3378, 餅乾, 便利商店
pet_4440, 3360, 炒菜, 打開抽油煙機
pet_14621, 3380, 網路, 去聊天室
pet_15387, 3360, 開瓦斯, 檢察週遭環境
pet_14621, 3356, 洗澡, 很開心
pet_14621, 3356, 洗澡, 很好睡
pet_14621, 3356, 洗澡, 得人愛
pet_14568, 3388, 去飲水機, 開水
pet_14568, 3412, 找朋友一起, 看電影
pet_14573, 3412, 買飯, 拿找的錢
pet_14158, 3412, 掏錢包, 不要太張揚
pet_4440, 3388, 騎車, 去市場
pet_4440, 3388, 帶錢, 去市場
pet_14158, 3383, 金魚, 覓食
pet_14158, 3383, 金魚, 休息
pet_14266, 3412, 喝飲料, 買飲料
pet_15556, 3383, 貓咪, 撒驕
pet_15556, 3383, 貓咪, 洗臉
pet_14266, 3365, 印章, 辦公用品
pet_14266, 3370, 鋼琴, 娛樂器材
pet_14158, 3409, 狗吠叫, 嚇阻敵人
pet_14266, 3370, 桌子, 讀書設備
pet_14266, 3370, 桌子, 吃飯設備
pet_14158, 3391, 狗, 求偶
pet_14158, 3391, 狗, 有避難所
pet_15504, 3380, 提款卡, 買東西
pet_15559, 3360, 拿碗, 張開手
pet_15559, 3360, 拿碗, 買個碗
pet_15190, 3415, 上廁所, 大便
pet_15542, 3356, 主人, 要好好照顧你
pet_15542, 3353, 被罵胖, 減肥
pet_15542, 3353, 穿不下, 減肥
pet_15515, 3375, 餐廳, 房間
pet_15551, 3385, 開心, 戀愛
pet_14282, 3412, 買菜, 買新鮮的
pet_15313, 3380, 泳褲, 想游泳
pet_15465, 3365, 球場, 萬物
pet_15143, 3365, 球棒, 全壘打
pet_15143, 3365, 球棒, 揮棒
pet_15142, 3412, 戴泳帽, 頭髮被壓扁
pet_15142, 3412, 準備水, 裝水
pet_15504, 3365, 棒球, 生活
pet_11945, 3388, 掏錢, 買票
pet_15503, 3365, 精神, 夢想
pet_11945, 3388, 看時刻表, 買票
pet_15503, 3365, 比基尼, 雜誌封面
pet_14282, 3388, 吃豬血糕, 買滷味
pet_14282, 3388, 當正餐, 買滷味
pet_12947, 3388, 買帽子, 戴帽子
pet_196, 3360, 裝水, 買桶子
pet_15494, 3377, 球, 運動商店
pet_15494, 3355, 想尿尿, 尿庫子
pet_14266, 3360, 拿球杆, 用手拿
pet_14266, 3360, 拿球杆, 找到球杆
pet_15569, 3388, 摔倒, 用腳踢
pet_15569, 3388, 摔跤, 用腳踢
pet_14266, 3404, 失眠, 半夜睡不著覺
pet_14266, 3353, 下雪, 鏟雪
pet_15255, 3388, 花錢, 買水喝
pet_15570, 3365, 棉被, 床具
pet_15570, 3365, 棉被, 睡眠
pet_15570, 3365, 食物, 享受
pet_15570, 3365, 食物, 品嘗
pet_15570, 3365, 食物, 快樂
pet_14568, 3388, 想要減肥, 搖呼拉圈
pet_9837, 3360, 拿杯子, 握起
pet_15508, 3412, 找CD, 到CD店
pet_12413, 3357, 不完全核反應, 炸掉
pet_12413, 3357, 不完全核反應, 爆掉
pet_15132, 3385, 想罵人, 遇到不好的事
pet_14506, 3390, 貓咪, 喵喵叫
pet_13722, 3365, 籃框, 比賽
pet_13722, 3365, 籃框, 運動場
pet_13722, 3365, 籃框, 職籃
pet_15091, 3365, 泡麵, 零食
pet_15061, 3365, 泳鏡, 潛水
pet_15586, 3365, 網球拍, 溫布頓
pet_14568, 3365, 桌球, 學校體育課
pet_15406, 3365, 泳帽, 泳衣
pet_15142, 3365, 網子, 羽球場
pet_15142, 3365, 網子, 魚網
pet_15406, 3388, 遇到怪人, 去西門町
pet_14573, 3365, 手套, 重機裝備
pet_14573, 3365, 手套, 工人
pet_14573, 3365, 護具, 捕手
pet_15406, 3365, 羽球, 體育室
pet_14573, 3365, 護具, 特技表演者
pet_15406, 3365, 護具, 比賽
pet_15406, 3365, 護具, 體育室
pet_14573, 3412, 拉筋, 壓低身體
pet_14573, 3412, 拉筋, 舒展筋骨
pet_15406, 3356, 解渴, 喝飲料
pet_15406, 3356, 解渴, 喝運動飲料
pet_15406, 3365, 桌子, 書桌
pet_15406, 3365, 桌子, 學生記憶
pet_15387, 3380, 衣服, 想換衣服
pet_15387, 3380, 窗簾, 想換衣服
pet_15387, 3380, 更衣室, 想換衣服
pet_15387, 3380, 電燈, 想換衣服
pet_15387, 3388, 拿球拍, 運動
pet_15387, 3388, 準備開水, 運動
pet_15387, 3355, 不會渴, 不喝水了
pet_15312, 3357, 西斯版, 性知識
pet_15387, 3388, 聽音樂, 高興
pet_15387, 3388, 玩遊戲, 高興
pet_15387, 3388, 看笨板, 高興
pet_15387, 3388, 看就可板, 高興
pet_15387, 3388, 看漫畫, 高興
pet_15312, 3412, 氣喘, 坐下來
pet_14568, 3380, 籃板, 投籃
pet_15508, 3380, 右手, 拿錢包
pet_15508, 3380, 左手, 拿錢包
pet_14282, 3358, 吸毒, 眼花
pet_14282, 3358, 吸毒, 不舒服
pet_13241, 3360, 去買東西吃, 有錢
pet_11459, 3385, 生氣, 被剌激到
pet_11459, 3385, 生氣, 看到仇人
pet_12397, 3412, 買CD, 注意價錢
pet_15551, 3385, 吵架, 理念不合
pet_15551, 3385, 吵架, 想表達想法
pet_15602, 3399, 油, 買來
pet_15602, 3399, 油, 從橄欖來
pet_15602, 3399, 油, 動物身上來
pet_15586, 3383, 樹懶, 睡覺
pet_15586, 3385, 肚子餓, 空腹
pet_15586, 3360, 帶皮包, 放錢包
pet_14568, 3357, 念書, 顏如玉
pet_14568, 3357, 禮貌, 微笑
pet_14568, 3357, 禮貌, 品德
pet_14568, 3357, 知識, 品德
pet_15503, 3366, 房子, 瓦片
pet_196, 3353, 肚子餓, 吃麥當當
pet_15503, 3387, 去逛街, 愉快的心情
pet_15503, 3387, 寧靜致遠, 愉快的心情
pet_15503, 3358, 爭吵, 爭端
pet_248, 3356, 電影很悲傷, 覺得好想哭
pet_248, 3356, 歌曲很悲傷, 覺得好想哭
pet_248, 3356, 心裡難過, 覺得好想哭
pet_248, 3356, 外公去世, 覺得好想哭
pet_248, 3356, 沙子掉進眼睛, 覺得好想哭
pet_11453, 3380, 蒜頭, 煮東西
pet_15615, 3353, 臭豆腐, 流口水
pet_386, 3389, 出門, 覺得餓
pet_11459, 3356, 不舒服, 吃藥
pet_15415, 3395, 老婆, 老公出軌
pet_14568, 3356, 做復健, 看醫師
pet_15049, 3356, 喘, 休息
pet_15417, 3395, 老師, 搗蛋的學生
pet_15417, 3395, 老師, 頂嘴的學生
pet_11459, 3356, 暈倒了, 吃藥
pet_11459, 3395, 學校, 說謊的學生
pet_15049, 3356, 走更長的路, 休息
pet_15417, 3395, 老師, 罵人的學生
pet_15415, 3395, 老婆, 先生沒錢
pet_15415, 3395, 老婆, 婆婆難伺候
pet_14568, 3356, 要健康檢查, 看醫師
pet_14568, 3356, 受傷, 看醫師
pet_15415, 3395, 老婆, 兒女不孝
pet_15417, 3395, 老師, 打人的學生
pet_15508, 3357, 果園, 蘋果
pet_15508, 3357, 果販, 蘋果
pet_15281, 3357, 練BAND, 耳鳴
pet_15508, 3357, 水果店, 蘋果
pet_14568, 3395, 上班族, 報告被退回
pet_14568, 3395, 上班族, 被上司罵
pet_15281, 3415, 酒吧, 跳舞
pet_14506, 3356, 要拿好成績, 學英文
pet_14506, 3356, 喜歡英文, 學英文
pet_15494, 3357, 過度飢餓, 死亡
pet_15494, 3357, 交通意外, 死亡
pet_15494, 3357, 觸電, 死亡
pet_15491, 3355, 中樂透, 還錢
pet_15491, 3355, 中樂透, 領錢
pet_1652, 3380, 紙筆, 開口說話
pet_14568, 3385, 睡覺, 全身無力
pet_15586, 3385, 吃飯, 不保
pet_14568, 3390, 小女孩, 玩
pet_14568, 3390, 小女孩, 扮家家酒
pet_14568, 3385, 發呆, 很累
pet_14568, 3385, 發呆, 無目標
pet_15465, 3383, 家庭主婦, 洗碗
pet_15465, 3383, 小孩, 洗碗
pet_15465, 3383, 主婦, 洗碗
pet_15465, 3383, 妻子, 洗碗
pet_15465, 3383, 太太, 洗碗
pet_15465, 3383, 海綿寶寶, 跟派大星玩
pet_15387, 3356, 想要有好成績, 讀書
pet_15387, 3356, 想增加知識, 讀書
pet_15387, 3356, 心情好, 讀書
pet_15387, 3356, 被父母逼, 讀書
pet_15465, 3384, 西瓜, 成熟
pet_15465, 3384, 西瓜, 被剖來吃
pet_15465, 3384, 西瓜, 紅紅的
pet_15465, 3384, 西瓜, 有籽
pet_15465, 3384, 西瓜, 很甜
pet_15465, 3385, 開冰箱, 想喝酒
pet_15579, 3390, 宅男, 閉關
pet_15579, 3390, 宅男, 不跟外界溝通
pet_15579, 3390, 宅男, 沈默
pet_15579, 3390, 宅男, 電腦
pet_15049, 3383, 西式餐廳, 做美味蟹堡
pet_15049, 3383, 西式主廚, 做美味蟹堡
pet_15049, 3383, 詹姆士, 做美味蟹堡
pet_15049, 3383, 阿基師, 做美味蟹堡
pet_14568, 3383, 男朋友, 陪女朋友
pet_14568, 3383, 男朋友, 陪女友看電影
pet_14568, 3383, 男朋友, 陪女友看球賽
pet_14568, 3386, 賺錢, 買想要的東西
pet_14568, 3357, 懶惰, 翹課
pet_14568, 3357, 老師機車, 翹課
pet_14568, 3357, 看棒球, 翹課
pet_14568, 3357, 感冒, 翹課
pet_14282, 3391, 小貓, 玩耍
pet_14506, 3383, 女朋友, 跟男朋友散步
pet_14506, 3383, 女朋友, 陪男朋友
pet_14506, 3383, 女朋友, 甩男朋友
pet_14506, 3399, 松露巧克力, 好吃
pet_14506, 3399, 松露巧克力, 有巧克力味
pet_14506, 3399, 松露巧克力, 很貴
pet_14506, 3399, 松露巧克力, 高檔
pet_8581, 3357, 善心, 行善
pet_14573, 3357, 上帝, 福音
pet_14573, 3357, 上帝, 神積
pet_6922, 3399, 美利果, 騙人
pet_15579, 3357, 電視, 資源
pet_15579, 3389, 喝茶, 覺得渴
pet_14568, 3383, 貓咪, 用指甲抓東西
pet_14568, 3390, 熟女, 有錢帥哥
pet_15035, 3412, 不開心, 難過
pet_15035, 3384, 電腦, 統計數字
pet_15035, 3384, 電腦, 顯示螢幕
pet_386, 3389, 煮東西, 覺得餓
pet_15841, 3383, 上大號, 大便
pet_16168, 3388, 去找他, 朋友
pet_16168, 3388, 微笑, 朋友
pet_16168, 3388, 出去玩, 朋友
pet_15482, 3380, 金融卡, 看身上多少錢
pet_15482, 3380, 密碼, 看身上多少錢
pet_15482, 3388, 鼻聲, 打呼
pet_15482, 3388, 呼吸, 打呼
pet_15482, 3388, 無知覺, 打呼
pet_15482, 3392, 寵物, 挨餓
pet_15482, 3392, 寵物, 愛罵
pet_15482, 3392, 寵物, 挨拳
pet_15482, 3412, 戴眼鏡, 擦眼鏡
pet_15482, 3380, 拳頭, 說夢話
pet_15482, 3380, 聲音, 說夢話
pet_15482, 3380, 嘴, 說夢話
pet_370, 3390, 小貓, 玩
pet_7384, 3385, 打電腦, 玩
pet_10217, 3415, 萬聖節, 買南瓜
pet_6767, 3387, 用功, 分數
pet_15732, 3377, 病人, 台北榮總
pet_5512, 3354, 拉肚子, 肚子餓
pet_5925, 3392, 流浪漢, 工作
pet_9829, 3392, 媽媽, 癌症
pet_6493, 3392, 螞蟻, 拖鞋
pet_6517, 3375, 空氣, 窗
pet_8040, 3383, 學生, 寫論文
pet_7390, 3356, 吃飯, 愉快
pet_13782, 3353, 美食, 吃
pet_41, 3353, 心情不好, 慢跑
pet_11791, 3380, 狗鍊, 養狗
pet_11915, 3385, 吃泡麵, 餓了
pet_7390, 3412, 被騙, 報警
pet_15645, 3380, 隨身聽, 無聊
pet_15662, 3385, 開心, 可以看電視
pet_5948, 3389, 游泳, 熱
pet_6992, 3386, 作弊, 成績
pet_15645, 3380, 收音機, 無聊
pet_10312, 3355, 結婚, 生孩子
pet_11445, 3412, 鬱悶, 看書
pet_16029, 3393, 愛情, 金錢
pet_14568, 3415, 情人節, 脫團
pet_8040, 3355, 玩電腦, 睡覺
pet_7390, 3371, 錢, 包包
pet_15914, 3353, 吃完午餐, 吃晚餐
pet_11295, 3377, 正妹, 雜誌
pet_15914, 3366, 內衣, 鐵絲網
pet_15918, 3353, 好吃, 肚子餓時
pet_15872, 3412, 煮飯, 按按鈕
pet_15899, 3412, 吃菜, 喝水
pet_16033, 3353, 出去玩, 照相
pet_16033, 3366, 便當, 食材
pet_14282, 3391, 大家, 睡覺
pet_9910, 3378, 家人, 家中
pet_15914, 3366, 內衣, 絲綢
pet_7167, 3386, 休息, 養神
pet_15773, 3353, 天氣熱, 扇風
pet_15773, 3353, 天氣熱, 喊熱
pet_15773, 3353, 天氣熱, 開窗戶
pet_16019, 3358, 可樂, 糖尿病
pet_15837, 3388, 去賣場, 購物
pet_15881, 3388, 找參考書籍, 植物
pet_15810, 3357, 撒謊, 孤獨
pet_15685, 3377, 羽球拍, 羽球櫃
pet_15837, 3380, 喉嚨, 聊天
pet_15837, 3380, 聲帶, 聊天
pet_15668, 3367, 高鐵, 乘客
pet_15703, 3377, 球鞋, 家裡
pet_248, 3387, 努力的工作, 富裕的生活
pet_248, 3380, 歌唱技巧, 唱歌
pet_248, 3383, 小朋友, 洗澎澎
pet_248, 3383, 小朋友, 吃兒童餐
pet_15018, 3392, 鄉民, 筆戰
pet_15018, 3392, 鄉民, 罰錢
pet_248, 3387, 持續運動, 強健的體魄
pet_15651, 3392, 老師, 責備
pet_15651, 3415, 生病時, 喝水
pet_15651, 3415, 生病時, 買藥
pet_16029, 3393, 愛情, 壞人
pet_15645, 3393, 蛋, 鐵鎚
pet_15645, 3370, 計算機, 小幫手
pet_15645, 3370, 計算機, 產品
pet_12203, 3404, 鬧鐘響, 手機響
pet_15681, 3358, 逛街, 腳痛
pet_15668, 3353, 車禍, 哭
pet_11480, 3355, 吃飯, 胃下垂
pet_15717, 3385, 生氣, 煩躁
pet_15717, 3385, 生氣, 工作忙
pet_15669, 3358, 看電視, 哭泣
pet_15669, 3404, 有雨, 下雨
pet_15665, 3353, 養貓, 寵他
pet_15669, 3353, 開電腦, 玩遊戲
pet_15669, 3353, 開電腦, 聽音樂
pet_15669, 3353, 開電腦, 傳資料
pet_15651, 3385, 快樂, 聽音樂
pet_15651, 3395, 老師, 上課打電動
pet_15712, 3370, 螞蟻, 蟻
pet_15712, 3358, 吸毒, 注意
pet_15712, 3358, 吸毒, 癌症
pet_99, 3357, 打針, 痛感
pet_99, 3370, 食物, 生命必需品
pet_99, 3370, 食物, 美味
pet_15680, 3409, 老師, 帥哥
pet_15018, 3360, 上床, 漱口
pet_15672, 3360, 聽音樂, 打開音樂
pet_15672, 3360, 聽音樂, 打開喇叭
pet_15672, 3360, 聽音樂, 選擇音樂
pet_15669, 3353, 運動, 玩WII
pet_15669, 3353, 玩平衡, 玩WII
pet_15669, 3356, 不舒服, 睡著了
pet_15695, 3390, 男孩, 獨腳跳
pet_15660, 3354, 寫書法, 想睡覺
pet_15660, 3354, 寫書法, 手發抖
pet_15660, 3354, 讀書, 精神好
pet_15660, 3354, 讀書, 被老師誇獎
pet_15660, 3354, 讀書, 很無聊
pet_15660, 3378, 蟑螂, 室外
pet_15660, 3378, 太陽, 室外
pet_15660, 3378, 白雲, 室外
pet_15660, 3378, 運動員, 操場
pet_15660, 3378, 大太陽, 操場
pet_12203, 3404, 太累, 睡不飽
pet_12203, 3404, 睡不好, 睡不飽
pet_12203, 3378, 花草, 公園
pet_15694, 3377, 遊客, 車上
pet_15700, 3357, 雨天, 烏雲
pet_15700, 3390, 情侶, 放閃
pet_15731, 3377, 巧克力, 冰箱
pet_15731, 3354, 麥克風, 唱歌
pet_15731, 3354, 耳機, 唱歌
pet_15731, 3354, 音樂, 唱歌
pet_16029, 3415, 國慶日, 買國旗
pet_16029, 3367, 小雞, 羽毛
pet_15810, 3353, 跳水, 叫救命
pet_15893, 3378, 保養功能, 面霜
pet_15674, 3385, 唱歌, 想發洩
pet_15674, 3385, 唱歌, 單純想唱
pet_15662, 3409, 天空, 不受拘束
pet_15662, 3373, 軌道, 火車
pet_15662, 3373, 輪子, 火車
pet_15662, 3357, 亂吃藥, 中毒
pet_15662, 3387, 買的起, 超大的電視
pet_15662, 3387, 存錢, 超大的電視
pet_16042, 3373, 錢的數目, 帳單
pet_15196, 3385, 購物, 希望有這東西
pet_15872, 3385, 睡著, 疲憊
pet_15881, 3385, 開心, 心想事成
pet_16120, 3384, 海, 陰晴不定
pet_16120, 3384, 天氣, 變好
pet_9133, 3389, 關掉, 看新聞
pet_9133, 3389, 關電視, 看新聞
pet_248, 3354, 加班, 勞累
pet_15992, 3353, 吃飯, 配電視
pet_11480, 3399, 呵呵, 笑
pet_11480, 3399, 呵呵, 敷衍
pet_11480, 3399, 呵呵, 尷尬
pet_15677, 3393, 老鼠, 被殺
pet_15700, 3399, 韓劇, 韓國
pet_15700, 3399, 韓劇, 老媽愛看的
pet_15700, 3399, 韓劇, 八點播的
pet_15700, 3412, 洗澡, 沐浴
pet_15722, 3412, 外遊, 快樂
pet_15722, 3412, 外遊, 高興
pet_15722, 3412, 外遊, 想家
pet_15722, 3412, 外遊, 愉悅
pet_15722, 3412, 外遊, 興奮
pet_15752, 3399, circus樂團, 男
pet_15681, 3399, 蘇打綠, 樂團
pet_15672, 3412, 游泳, 滑水
pet_15672, 3412, 游泳, 玩水
pet_13357, 3384, 轉角, 躲著警察
pet_13357, 3384, 轉角, 有棵樹
pet_13357, 3384, 朋友, 一起出去玩
pet_13229, 3393, 藝人, 緋聞
pet_13229, 3393, 藝人, 過時
pet_13229, 3393, 藝人, 沒通告
pet_13229, 3370, 金錢, 方便物
pet_4055, 3378, 美女, 西門町
pet_4055, 3378, 恐龍, 西門町
pet_4055, 3378, 帥哥, 西門町
pet_4055, 3378, 食物, 西門町
pet_356, 3370, 挖鼻孔, 習慣
pet_356, 3370, 挖鼻孔, 清潔的動作
pet_356, 3393, 人類, 孤獨
pet_356, 3393, 人類, 寂寞
pet_356, 3393, 人類, 害怕的事物
pet_356, 3370, 上網, 娛樂
pet_356, 3370, 上網, 管道
pet_356, 3370, 上網, 遊戲
pet_196, 3392, 清理, 固態電容
pet_14108, 3393, 壞人, 更壞的人
pet_14548, 3378, 漫畫, 租書店
pet_15748, 3386, 睡覺, 裝死
pet_15748, 3386, 睡覺, 明天的氣力
pet_15748, 3386, 上課, 求學問
pet_15748, 3386, 上課, 自我滿足
pet_15748, 3386, 上課, 獲得成就感
pet_15748, 3386, 上課, 出人頭地
pet_15748, 3387, 先有耐心, 小孩
pet_15748, 3383, 大雄, 吃東西
pet_15748, 3383, 技安, 吃東西
pet_15748, 3393, 政客, 賺不到錢
pet_15748, 3393, 政客, 騙不到票
