pet_14033, 3386, 睡覺, 休息
pet_10197, 3356, 無聊, 逛街
pet_12224, 3356, 無聊, 逛街
pet_12599, 3391, 朴英奎, 使用放屁槍
pet_12599, 3391, 朴英奎, 去五中家吃飯
pet_12599, 3391, 朴英奎, 占護士們便宜
pet_12599, 3391, 朴英奎, 贏光岳父的錢
pet_12599, 3391, 朴英奎, 陪龍女喝茶
pet_9605, 3391, 錢夫人, 錢
pet_13712, 3391, 申艾莉, 鄭橋彬
pet_9605, 3391, 申艾莉, 鄭橋彬
pet_9605, 3391, 申艾莉, 兒子
pet_9605, 3391, 申艾莉, 貝拉美容中心
pet_12599, 3378, 狐狸精上癮症, 申艾莉
pet_12599, 3378, 被害妄想症, 申艾莉
pet_12599, 3378, 尼莫, 申艾莉
pet_12599, 3378, 僑彬先生, 申艾莉
pet_13104, 3360, 看妻子的誘惑, 打開電視
pet_12599, 3360, 看妻子的誘惑, 打開電視
pet_12599, 3360, 看妻子的誘惑, 轉到41頻道
pet_13104, 3360, 看妻子的誘惑, 拿零食
pet_12599, 3360, 看妻子的誘惑, 拿零食
pet_12599, 3360, 看妻子的誘惑, 打開批踢踢
pet_12599, 3355, 恩才被識破, 搶尼諾
pet_12599, 3355, 艾莉起笑後, 搶尼諾
pet_12599, 3355, 白美人沒錢, 搶尼諾
pet_12599, 3355, 健祐先生被甩, 搶尼諾
pet_12599, 3378, 頑童特質, 朴英奎
pet_12599, 3378, 放屁達人稱號, 朴英奎
pet_12599, 3378, 食物在哪雷達, 朴英奎
pet_12500, 3390, 馬迷, 尼諾
pet_12500, 3390, 小朋友, 尼諾
pet_12583, 3404, 錢太多, 打花牌
pet_12583, 3404, 時間太多, 打花牌
pet_12583, 3404, 沒事找事做, 打花牌
pet_12709, 3355, 唱歌, 打鼓
pet_12709, 3355, 歡呼, 打鼓
pet_8484, 3389, 揍人, 想哭
pet_12116, 3389, 哭, 煩
pet_12583, 3389, 哭, 煩
pet_12709, 3390, 教授, 讀書
pet_12709, 3390, 人類, 讀書
pet_8484, 3367, 屁, 氮氣
pet_8484, 3367, 屁, 你的屁
pet_8484, 3367, 屁, 食物
pet_8484, 3367, 屁, 你
pet_12552, 3385, 瞇瞇眼, 眼睛小
pet_12552, 3385, 瞇瞇眼, 看不到
pet_12552, 3385, 瞇瞇眼, 想打人
pet_12552, 3385, 瞇瞇眼, 在笑
pet_12552, 3385, 瞇瞇眼, 模仿周杰倫
pet_10197, 3380, 砂袋, 家裡淹水
pet_10197, 3380, 抽水機, 家裡淹水
pet_10197, 3380, 救生艇, 家裡淹水
pet_10197, 3380, 2樓, 家裡淹水
pet_4429, 3385, 放屁, 吃太飽
pet_4429, 3385, 放屁, 腸胃好
pet_4429, 3385, 放屁, 屁股想嘆氣
pet_12552, 3415, 失戀時, 不吃不喝
pet_12552, 3415, 失戀時, 鬼吼鬼叫
pet_11631, 3380, 水桶, 家裡淹水
pet_11631, 3380, 拖把, 家裡淹水
pet_11631, 3380, 水龜, 家裡淹水
pet_11631, 3380, 抹布, 家裡淹水
pet_11631, 3380, 塑膠掃把, 家裡淹水
pet_12552, 3380, 通樂, 馬桶阻塞
pet_8484, 3412, 颱風, 當阿宅
pet_11631, 3412, 颱風, 搬盆栽
pet_8484, 3412, 失戀, 殺人
pet_8484, 3412, 失戀, 揍人
pet_12552, 3390, 趙正平, 跳舞
pet_12552, 3390, 我爸爸, 跳舞
pet_12709, 3367, 英雄, 人類
pet_11710, 3380, 抹布, 手機泡水
pet_11710, 3380, 螺絲起子, 手機泡水
pet_11710, 3380, 錢, 手機泡水
pet_11710, 3380, 吹風機, 手機泡水
pet_11710, 3380, 棉花棒, 手機泡水
pet_12552, 3415, 療傷期, 發呆
pet_12552, 3415, 療傷期, 看帥哥
pet_12552, 3415, 療傷期, 大吃大喝
pet_12552, 3415, 療傷期, 咒罵前男友
pet_12552, 3415, 療傷期, 哭哭
pet_12583, 3357, 手機, 簡訊
pet_12583, 3357, 手機, 好消息
pet_12479, 3356, 沒事做, 飛踢鄭橋彬
pet_12709, 3357, 電話, 電磁波
pet_12709, 3357, 電話, 歡笑
pet_12709, 3357, 電話, 聊天
pet_12152, 3412, 溺水, 抓浮板
pet_12152, 3356, 無聊, 飛踢朴英奎
pet_10912, 3391, 被騙, 復仇
pet_13824, 3370, 山竹, 水果
pet_13824, 3370, 山竹, 水果
pet_13824, 3395, 出這題的人, 政大學生
pet_10922, 3388, 想家, 媽咪
pet_10922, 3388, 看照片, 媽咪
pet_10922, 3415, 熱戀時, 開心
pet_10922, 3415, 熱戀時, 熱線不停
pet_10922, 3415, 熱戀時, 思念情人
pet_10922, 3415, 熱戀時, 講情話
pet_10922, 3415, 熱戀時, 失去理智
pet_10922, 3384, 申艾莉, 發瘋
pet_10922, 3384, 申艾莉, 尖叫
pet_12363, 3384, 申艾莉, 耍心機
pet_10922, 3384, 申艾莉, 耍心機
pet_10922, 3384, 申艾莉, 害恩才
pet_10922, 3384, 申艾莉, 利用強才
pet_10922, 3380, 推車, 買菜
pet_12116, 3380, 推車, 買菜
pet_12116, 3380, 皮包, 買菜
pet_12116, 3373, 人, 房子底
pet_12116, 3386, 賺錢, 過更好的日子
pet_12329, 3386, 賺錢, 繳學費
pet_12998, 3386, 賺錢, 繳學費
pet_12116, 3386, 賺錢, 繳學費
pet_12116, 3386, 賺錢, 出去玩
pet_12116, 3386, 賺錢, 當嫁妝
pet_10922, 3373, 海洋, 天空下
pet_11908, 3377, 老頭, 教室
pet_11908, 3377, 小鬼, 教室
pet_11834, 3377, 熊, 動物園
pet_11834, 3377, 人群, 動物園
pet_8484, 3373, 路, 橋
pet_8484, 3373, 路, 山
pet_8484, 3373, 路, 海
pet_8484, 3373, 路, 腳
pet_8484, 3373, 路, 天
pet_8484, 3377, 恐龍化石, 博物館
pet_8484, 3377, 原始人, 博物館
pet_8484, 3377, 骨頭, 博物館
pet_8484, 3377, 鳥, 博物館
pet_12116, 3357, 颱風, 淹大水
pet_10922, 3393, 申艾莉, 橋彬被搶
pet_12116, 3357, 颱風, 恐慌
pet_10922, 3393, 申艾莉, 沒工作
pet_10922, 3393, 申艾莉, 被取笑
pet_12116, 3357, 颱風, 停水停電
pet_12116, 3357, 颱風, 山崩
pet_12397, 3393, 申艾莉, 具恩才
pet_12459, 3393, 申艾莉, 具恩才
pet_12459, 3393, 申艾莉, 小護士
pet_12459, 3393, 申艾莉, 丈夫的父親
pet_12116, 3386, 開車, 出門
pet_12116, 3386, 開車, 遠足
pet_12116, 3386, 開車, 去上班
pet_12116, 3386, 開車, 不被雨淋
pet_10922, 3357, 災害, 危險
pet_10922, 3357, 災害, 屍體
pet_10922, 3357, 災害, 家破人亡
pet_10922, 3357, 災害, 家園毀了
pet_12116, 3386, 工作, 生命有意義
pet_12116, 3386, 工作, 幫助別人
pet_10922, 3357, 水, 清潔
pet_10922, 3357, 水, 水災
pet_10922, 3404, 狠毒, 申艾莉
pet_12533, 3378, 賣菜的, 菜市場
pet_12533, 3378, 吃的喝的, 菜市場
pet_11635, 3370, 樹木, 有益大自然的
pet_11635, 3378, 愛心媽媽, 醫院
pet_12714, 3378, 火車、人, 車站
pet_12660, 3370, 樹木, 原料
pet_12660, 3370, 樹木, 好東西
pet_11635, 3354, 看電視, 看的目不轉睛
pet_11635, 3354, 看電視, 知道天下事
pet_11635, 3354, 看電視, 打發空閒時間
pet_12626, 3354, 上PTT, 溫馨
pet_12626, 3354, 上PTT, 新奇
pet_12626, 3354, 上PTT, 有趣
pet_11635, 3370, 電腦, 網路溝通橋樑
pet_11635, 3370, 電腦, 玩遊戲的工具
pet_11635, 3370, 電腦, 增加知識工具
pet_11635, 3354, 玩電腦, 近視加深
pet_11635, 3354, 玩電腦, 愛不釋手
pet_11635, 3354, 玩電腦, 增廣見聞
pet_11635, 3354, 玩電腦, 不出門知天下
pet_11635, 3354, 玩電腦, 目不轉睛
pet_12626, 3370, 愛情, 拘束
pet_12626, 3370, 愛情, 束縛
pet_12626, 3370, 愛情, 信賴
pet_12626, 3370, 愛情, 依靠
pet_13712, 3391, 申艾莉, 尼諾
pet_7895, 3391, 申艾莉, 尼諾
pet_3910, 3390, 蜜雪兒申, 貝拉美容中心
pet_12522, 3386, 打申艾莉, 具恩才
pet_12522, 3360, 順風婦產科, 打開電視
pet_3910, 3383, 申艾莉, 搶人老公
pet_3910, 3378, 國徽, 總統府
pet_3910, 3378, 鮭魚, 北極
pet_3910, 3378, 極地探冒, 北極
pet_11696, 3378, 特產水果, 台灣
pet_11696, 3378, 台灣人的熱情, 台灣
pet_11696, 3378, 美食, 台灣
pet_11696, 3378, 溫暖, 台灣
pet_11696, 3383, 朴英奎, 膽小
pet_3910, 3367, 人, 血
pet_3910, 3367, 人, 感情
pet_3910, 3357, 高興, 開心
pet_3910, 3357, 高興, 融洽
pet_3910, 3357, 高興, 團圓
pet_3910, 3357, 高興, 聚餐
pet_12599, 3377, 玩具, 角落的大箱子
pet_13455, 3356, 快樂, 捐錢
pet_12479, 3356, 快樂, 捐錢
pet_12479, 3356, 快樂, 看電視
pet_5049, 3356, 舒服, 樂開懷
pet_5049, 3356, 舒服, 笑呵呵
pet_5049, 3357, 運氣, 怒
pet_5049, 3412, 母親節, 買蛋糕買禮物
pet_5049, 3412, 母親節, 請吃飯
pet_5049, 3412, 母親節, 慰勞媽媽
pet_11900, 3380, 尺, 考向量
pet_11900, 3380, 筆, 考向量
pet_11900, 3380, 紙, 考向量
pet_14397, 3409, 白色, 雲
pet_13156, 3409, 白色, 雲
pet_3910, 3409, 白色, 雲
pet_13712, 3357, 快樂, 開心
pet_3910, 3357, 快樂, 開心
pet_3910, 3357, 快樂, 和樂
pet_3910, 3357, 快樂, 融洽
pet_12696, 3389, 罵人, 打架
pet_12696, 3389, 快跑, 打架
pet_12599, 3386, 打花牌, 被關在屋外
pet_12696, 3389, 逛街, 跑堂
pet_12696, 3389, 摸魚, 跑堂
pet_12696, 3389, 吃美食, 跑堂
pet_10806, 3415, 無聊時, 唱歌
pet_12719, 3391, 他, 打花牌
pet_12719, 3391, 祂, 打花牌
pet_11915, 3366, 音響, 許多零件一起
pet_11915, 3385, 睡覺, 明天要早起
pet_11915, 3385, 睡覺, 明天要早起
pet_11915, 3385, 大便, 消化完了
pet_11809, 3385, 吃飯, 要生存
pet_12719, 3377, 電器, 廁所
pet_11809, 3390, 小孩, 看卡通
pet_11915, 3390, 小孩, 看卡通
pet_11915, 3390, 小孩, 用娃娃音說話
pet_11915, 3390, 小孩, 用娃娃音說話
pet_12513, 3390, 小孩, 吃餅乾
pet_11915, 3390, 小孩, 吃餅乾
pet_12599, 3385, 大便, 撐不住了
pet_12623, 3389, 摸魚, 練武功
pet_12623, 3389, 練到最高一層, 練武功
pet_12623, 3389, 對打, 練武功
pet_12623, 3389, 休息, 練武功
pet_12566, 3393, 小強, 天敵
pet_12566, 3393, 小強, 殺蟲劑
pet_12626, 3393, 小強, 殺蟲劑
pet_12626, 3393, 小強, 吃壞肚子
pet_12722, 3380, 雨傘, 下大雨
pet_12566, 3380, 雨傘, 下大雨
pet_12566, 3380, 雨衣, 下大雨
pet_12566, 3380, 遮蔽物, 下大雨
pet_12566, 3380, 盆子, 下大雨
pet_12566, 3380, 雨鞋, 下大雨
pet_12566, 3392, 災區的人民, 大雨
pet_12566, 3392, 災區的人民, 傷心
pet_12566, 3392, 災區的人民, 雨一直下
pet_12566, 3392, 災區的人民, 土石流
pet_12566, 3392, 災區的人民, 失去親人
pet_12626, 3356, 過期, 食物臭酸
pet_12626, 3356, 沒冰箱, 食物臭酸
pet_12626, 3356, 放太久, 食物臭酸
pet_12059, 3356, 放太久, 食物臭酸
pet_12059, 3356, 天氣熱, 食物臭酸
pet_12059, 3356, 沒拿去冰, 食物臭酸
pet_12566, 3390, 小雞, 小米
pet_12566, 3390, 小雞, 蟲蟲
pet_12566, 3390, 小雞, 食物
pet_12566, 3390, 小雞, 水
pet_12566, 3356, 劈腿, 女朋友分手
pet_11709, 3356, 劈腿, 女朋友分手
pet_12566, 3356, 花心, 女朋友分手
pet_11709, 3356, 個性不合, 女朋友分手
pet_11709, 3356, 性無能, 女朋友分手
pet_11709, 3356, 反應太慢, 女朋友分手
pet_12656, 3385, 喝飲料, 熱
pet_13010, 3385, 喝飲料, 熱
pet_12566, 3370, 雞肉飯, 食物
pet_6237, 3370, 生命, 過程
pet_12573, 3370, 生命, 過程
pet_12566, 3370, 香腸, 就是吃的
pet_12566, 3370, 香腸, 葷食
pet_12768, 3355, 洗澡, 穿褲子
pet_12059, 3355, 洗澡, 穿褲子
pet_12566, 3389, 趴在床上, 想睡覺
pet_12573, 3370, 香腸, 豬肉做成的東
pet_41, 3389, 買手機, 有錢
pet_12546, 3353, 想變漂亮, 貝拉美容中心
pet_12574, 3393, 有人, 大象
pet_12404, 3370, 家庭, 付出
pet_12404, 3370, 家庭, 關懷
pet_12404, 3370, 家庭, 保護
pet_12404, 3370, 家庭, 依賴
pet_41, 3385, 上PTT, 找知識
pet_12546, 3385, 上PTT, 想打發時間
pet_12546, 3385, 上PTT, 想找人聊聊
pet_12546, 3385, 上PTT, 想找新鮮事
pet_12655, 3389, 修理冷氣, 冷氣失控
pet_11915, 3389, 買一個新的, 鬧鐘被摔壞
pet_12655, 3357, 汽車喇叭聲, 噪音污染
pet_12655, 3357, 吵鬧, 噪音污染
pet_12655, 3357, 尖叫, 噪音污染
pet_11915, 3386, 省油, 省錢
pet_11915, 3386, 省油, 省錢
pet_11915, 3386, 省油, 節省國家能源
pet_11915, 3386, 省油, 節省國家能源
pet_11915, 3370, 考試, 測驗能力方法
pet_12655, 3415, 新年, 到處拜年
pet_9187, 3389, 逃生, 斷橋
pet_9187, 3389, 活命, 斷橋
pet_9187, 3389, 抓住橋, 斷橋
pet_9187, 3385, 上黑特, 不爽
pet_11635, 3385, 上黑特, 不爽
pet_11635, 3385, 上黑特, 不開心
pet_11635, 3385, 上黑特, 心情不好
pet_11635, 3385, 上黑特, 想要發洩
pet_11635, 3385, 上黑特, 心情低落
pet_10276, 3390, 蘿莉, 阿宅
pet_12117, 3390, 蘿莉, 洋娃娃
pet_12117, 3390, 蘿莉, 小熊娃娃
pet_11453, 3404, 清潔, 掃地
pet_11453, 3404, 值日生, 掃地
pet_12117, 3404, 家裡很髒, 掃地
pet_11453, 3415, 貓纜上, 賞夜景
pet_11453, 3415, 貓纜上, 看風景
pet_12642, 3415, 貓纜上, 看風景
pet_11453, 3415, 貓纜上, 聊天
pet_12642, 3415, 貓纜上, 聊天
pet_11453, 3356, 開心, 分享
pet_11453, 3357, 焚風, 高溫
pet_11453, 3357, 焚風, 災害
pet_11453, 3415, 內湖捷運上, 看書
pet_11453, 3415, 內湖捷運上, 看風景
pet_11453, 3415, 內湖捷運上, 聽mp3
pet_11453, 3415, 內湖捷運上, 看雜誌
pet_11453, 3356, 收信, 上網
pet_12642, 3356, 收信, 上網
pet_11453, 3356, 上批踢踢, 上網
pet_12642, 3356, 看漫畫, 上網
pet_12642, 3356, 玩電玩, 上網
pet_9071, 3404, 有人撞到, 飲料翻倒
pet_9071, 3404, 我會發飆, 飲料翻倒
pet_9071, 3404, 粗心碰倒, 飲料翻倒
pet_9071, 3404, 要擦桌子, 飲料翻倒
pet_9071, 3404, 要清地板, 飲料翻倒
pet_12612, 3367, 洗面乳, 化學藥品
pet_12608, 3392, 老婆, 會打人的老公
pet_12725, 3357, 挑食, 營養不良
pet_11809, 3385, 打哈欠, 睡不飽
pet_11579, 3358, 亂吃, 肚子痛
pet_11809, 3358, 亂吃, 肚子痛
pet_11809, 3358, 亂吃, 上吐下洩
pet_11908, 3366, 小提琴, 檀木
pet_12647, 3386, 拜拜, 宗教信仰
pet_11809, 3399, 西格瑪, 數學符號
pet_12508, 3387, 存錢, 存款
pet_12508, 3387, 有戶頭, 存款
pet_12508, 3387, 認真打拼, 存款
pet_12508, 3387, 腳踏實地, 存款
pet_11710, 3415, 開學日, 去上課
pet_11710, 3415, 開學日, 穿制服
pet_11710, 3415, 開學日, 吃早餐
pet_11710, 3415, 開學日, 帶書包
pet_11884, 3409, 無聊, 累了
pet_11884, 3409, 無聊, 煩了
pet_11884, 3409, 無聊, 倦了
pet_12536, 3355, 打架, 睫毛斷掉
pet_12536, 3355, 親吻, 睫毛斷掉
pet_11809, 3415, 開學日, 很緊張
pet_12566, 3377, 我, 畫廊
pet_11562, 3377, 我, 冰店
pet_12566, 3377, 我, 咖啡館
pet_11562, 3377, 我, 廁所
pet_12566, 3377, 蛆, 腐爛ㄉ食物
pet_12566, 3377, 蛆, 屍體
pet_12566, 3409, 土地公, 神
pet_12566, 3409, 土地公, 土地神
pet_12566, 3409, 土地公, 神明
pet_12566, 3409, 土地公, 神仙
pet_12566, 3409, 土地公, 天神
pet_12628, 3377, 黑腿, 非洲
pet_12628, 3377, 黑腿, 海邊
pet_12628, 3377, 黑腿, 烏骨雞
pet_12628, 3377, 黑腿, 太陽下
pet_12224, 3355, 摔車, 指甲裂開
pet_12224, 3355, 車禍, 指甲裂開
pet_12224, 3355, 被門夾到, 指甲裂開
pet_12566, 3385, 想睡, 超級累
pet_12566, 3385, 想睡, 很想睡
pet_12118, 3357, 偷客兄, 蕩婦傅云
pet_12118, 3357, 穿著暴露, 蕩婦傅云
pet_12118, 3357, 拋媚眼, 蕩婦傅云
pet_12118, 3357, 騷, 蕩婦傅云
pet_12118, 3357, 曖昧, 蕩婦傅云
pet_12224, 3385, 想我, 不在身邊
pet_12224, 3385, 想我, 我距離遙遠
pet_12566, 3385, 想我, 發呆
pet_12566, 3355, 游泳, 頭髮分叉
pet_12566, 3355, 不保護頭髮, 頭髮分叉
pet_12566, 3355, 風吹雨打, 頭髮分叉
pet_12566, 3355, 乾燥, 頭髮分叉
pet_12566, 3355, 亂搓頭髮, 頭髮分叉
pet_12566, 3366, 棒球, 鐵
pet_11908, 3354, 高空跳水, 興奮
pet_11908, 3354, 高空跳水, 叫
pet_13138, 3385, 想哭, 不舒服
pet_12609, 3385, 想哭, 不舒服
pet_12609, 3385, 想哭, 看到88水災
pet_12609, 3385, 想哭, 咬到舌頭
pet_12609, 3385, 想哭, 踢到腳指頭
pet_7721, 3399, 糖果, 我愛
pet_7721, 3399, 糖果, 黑澀會的人
pet_12609, 3387, 去提款買車, 車子
pet_12609, 3387, 有養車的準備, 車子
pet_12609, 3399, 查理, 我
pet_7721, 3354, 看京劇, 感到有趣
pet_12610, 3399, 微分, 數學
pet_3595, 3399, 微分, 會過
pet_12610, 3383, 救災, 捐泡麵
pet_12609, 3383, 我, 打bbs
pet_7721, 3404, 大老婆請的, 徵信社
pet_12609, 3388, 精神都來了, 上網
pet_7721, 3404, 十二指腸潰瘍, 肚子痛
pet_7721, 3404, 宿便太多, 肚子痛
pet_7721, 3404, 腸胃言, 肚子痛
pet_7721, 3404, 太久沒吃東西, 肚子痛
pet_7721, 3409, 藍色, 一切
pet_7721, 3409, 藍色, 我喜愛的顏色
pet_10197, 3404, 很無聊, 打bbs
pet_10197, 3404, 去看笨版, 打bbs
pet_10197, 3404, 去hate, 打bbs
pet_10197, 3393, 不, 人
pet_10197, 3393, 真的不, 人
pet_10197, 3393, 其實很, 人
pet_10197, 3393, 真的很, 人
pet_10197, 3393, 超級, 人
pet_12574, 3355, 出太陽, 天氣熱
pet_12573, 3355, 出太陽, 天氣熱
pet_12556, 3404, 受委屈, 哭泣
pet_12556, 3404, 打哈欠之後, 哭泣
pet_12556, 3404, 演戲, 哭泣
pet_12323, 3385, 生氣, 遭到背叛
pet_12323, 3385, 生氣, 朋友遭到欺負
pet_12323, 3385, 生氣, 隊友爛
pet_12556, 3355, 去別人家, 上PTT
pet_12556, 3355, 別人來我家, 上PTT
pet_12323, 3385, 快樂, 吃的飽
pet_12323, 3385, 快樂, 睡的好
pet_12323, 3385, 快樂, 有好朋友
pet_12323, 3385, 快樂, 有快樂的家庭
pet_12514, 3385, 哭泣, 踢到小拇指
pet_12514, 3385, 哭泣, 看完一部悲劇
pet_12514, 3385, 哭泣, 被人家甩了
pet_12514, 3385, 哭泣, 想起某個回憶
pet_7721, 3386, 打架, 挺朋友
pet_7721, 3386, 打架, 練身體
pet_7721, 3386, 打架, 搶屠龍刀
pet_14282, 3354, 有錢, 有權
pet_13824, 3354, 有錢, 有權
pet_2036, 3356, 男友很疼我, 我愛
pet_2036, 3378, 爸媽和家人, 你
pet_2036, 3356, 貓咪很可愛, 我喜歡
pet_2036, 3385, 開心, 剛考完試
pet_13824, 3354, 當官, 有權
pet_7721, 3354, 看就可, 快樂
pet_7721, 3354, 玩信長, 快樂
pet_12940, 3386, 讀書, 人生
pet_8060, 3386, 找工作, 人生
pet_10211, 3365, 頭腦, 內臟
pet_10211, 3365, 頭腦, 器官
pet_11445, 3389, 逛夜市, 肚子餓
pet_11710, 3389, 用沐浴乳, 洗澡
pet_11710, 3389, 洗髮乳, 洗澡
pet_5425, 3389, 打噴嚏, 感冒
pet_12840, 3383, 業務, 賺錢
pet_9670, 3383, 業務, 賺錢
pet_9670, 3383, 業務, 賣保險
pet_9670, 3383, 業務, 賣房子
pet_9670, 3383, 考生, 考試
pet_9670, 3383, 考生, 讓父母放心
pet_12243, 3383, 業務, 接洽客人
pet_12243, 3383, 業務, 關心客人
pet_12243, 3383, 業務, 幫助客人
pet_12730, 3383, 家庭主婦, 掃地
pet_12730, 3383, 家庭主婦, 做手工藝
pet_12730, 3383, 家庭主婦, 照顧小孩
pet_12730, 3383, 家庭主婦, 插花
pet_12243, 3383, 階下囚, 反省
pet_12243, 3383, 階下囚, 睡覺
pet_12730, 3383, 犯人, 打掃
pet_12573, 3383, 犯人, 在獄中念書
pet_12791, 3357, 水災, 災害
pet_12731, 3357, 水災, 災害
pet_11108, 3357, 水災, 淹水
pet_12731, 3357, 水災, 淹水
pet_12381, 3357, 水災, 缺水
pet_12731, 3357, 水災, 缺水
pet_12731, 3371, 屍體埋, 土
pet_12731, 3371, 屍體埋, 棺材
pet_12731, 3371, 屍體埋, 大海
pet_12731, 3371, 屍體埋, 墓園
pet_12731, 3371, 屍體埋, 墳墓
pet_9187, 3415, 困厄之中, 學習成長
pet_9187, 3415, 困厄之中, 難過
pet_12576, 3415, 生日, 惡整朋友
pet_12731, 3399, 傷口, 發炎
pet_12731, 3399, 傷口, 痛
pet_12731, 3399, 傷口, 受感染
pet_12731, 3399, 傷口, 不好
pet_12583, 3415, 生日, 和朋友慶生
pet_12583, 3415, 生日, a生日卡片
pet_12597, 3399, 玉珮, 我
pet_12597, 3399, 玉珮, 你
pet_12597, 3399, 玉珮, 他
pet_12597, 3399, 玉珮, 曉明
pet_12597, 3399, 玉珮, 小美
pet_12597, 3384, 第三者, 被抓猴
pet_12597, 3384, 第三者, 被罵
pet_12597, 3384, 第三者, 攻擊原配
pet_12597, 3384, 第三者, 被社會所不容
pet_12155, 3415, 暑假, 上網
pet_12731, 3404, 心臟病發做, 心悸
pet_12731, 3404, 驚訝, 心悸
pet_12731, 3404, 心痛, 心悸
pet_12731, 3404, 驚喜, 心悸
pet_12155, 3388, 張開嘴巴, 大吼大叫
pet_12155, 3356, 想哭, 躲起來
pet_12155, 3387, 讓自己變美, 帥老公
pet_12155, 3356, 餓了, 煮泡麵
pet_12647, 3390, 小鳥, 蚯蚓
pet_12733, 3415, 新年, 貼春聯
pet_12733, 3415, 新年, 打掃家裡
pet_12733, 3415, 新年, 呼呼大睡
pet_12573, 3415, 新年, 吃火鍋
pet_12573, 3415, 新年, 大掃除
pet_12733, 3387, 找個有錢老公, 錢
pet_8581, 3390, 公主, 衣服
pet_8581, 3390, 公主, 珠寶
pet_8581, 3390, 公主, 玩樂
pet_8581, 3390, 公主, 漂亮
pet_12556, 3378, 藥丸, 醫院
pet_12556, 3378, 輪椅, 醫院
pet_12647, 3378, 房子, 山底下
pet_13349, 3378, 大腸, 肚子裡
pet_13349, 3378, 大腸, 肚子裡
pet_12610, 3378, 大腸, 肚子裡
pet_12610, 3415, 開會時, 討論
pet_12610, 3415, 開會時, 檢討
pet_9913, 3371, 衣服, 烘衣機
pet_9913, 3371, 衣服, 衣籃
pet_12311, 3386, 曬太陽, 讓身體健康
pet_12311, 3399, 芭樂汁, 芭樂做
pet_11709, 3356, 花開的很美, 有人想摘
pet_11709, 3356, 花開的很美, 滿園花語
pet_11709, 3356, 花開的很美, 滿室春香
pet_11385, 3390, 魚, 在水裡
pet_11385, 3390, 魚, 游來游去
pet_9913, 3380, 雙手, 洗碗
pet_12610, 3380, 黃豆粉, 洗碗
pet_13156, 3370, 白蘿蔔, 蔬菜
pet_13440, 3370, 白蘿蔔, 蔬菜
pet_12656, 3415, 教室裡, 吃飯
pet_12656, 3399, 酸民, 怒
pet_12656, 3399, 酸民, 洗
pet_12656, 3399, 酸民, 哩啪
pet_12656, 3399, 酸民, 啪啪
pet_12656, 3399, 酸民, 啪啪啪
pet_12656, 3378, 車, 企業
pet_11834, 3370, 大白菜, 蔬菜
pet_14282, 3370, 大白菜, 蔬菜
pet_14282, 3370, 大白菜, 蔬菜
pet_10276, 3370, 大白菜, 蔬菜
pet_8633, 3370, 大白菜, 蔬菜
pet_4193, 3370, 大白菜, 蔬菜
pet_13038, 3370, 大白菜, 蔬菜
pet_13934, 3370, 大白菜, 蔬菜
pet_12878, 3370, 大白菜, 蔬菜
pet_10584, 3370, 大白菜, 蔬菜
pet_1958, 3370, 大白菜, 蔬菜
pet_14060, 3370, 大白菜, 蔬菜
pet_4002, 3370, 大白菜, 蔬菜
pet_14266, 3370, 大白菜, 蔬菜
pet_14163, 3370, 大白菜, 蔬菜
pet_11644, 3370, 大白菜, 蔬菜
pet_13626, 3370, 大白菜, 蔬菜
pet_13156, 3370, 大白菜, 蔬菜
pet_4193, 3370, 大白菜, 蔬菜
pet_14269, 3370, 大白菜, 蔬菜
pet_14060, 3370, 大白菜, 蔬菜
pet_14165, 3370, 大白菜, 蔬菜
pet_14101, 3370, 大白菜, 蔬菜
pet_12628, 3412, 思念, 衝過去
pet_12628, 3412, 思念, 想哭
pet_12397, 3412, 思念, 傳簡訊
pet_12397, 3412, 思念, 寄email
